"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"77165",2020,3,7,12,7,"7/12/2020 12:00:00 AM","MQ","N255NN",3689,"ROC","Rochester, NY","New York",22,"ORD","Chicago, IL","Illinois",41,641,631,-10,0,0,-1,"0600-0659",7,638,700,3,731,703,-28,0,0,-2,"0700-0759",0,"",110,92,82,1,528,3,NA,NA,NA,NA,NA
"74114",2020,3,7,17,5,"7/17/2020 12:00:00 AM","MQ","N816AE",3537,"CMI","Champaign/Urbana, IL","Illinois",41,"DFW","Dallas/Fort Worth, TX","Texas",74,1530,1528,-2,0,0,-1,"1500-1559",19,1547,1727,10,1730,1737,7,7,0,0,"1700-1759",0,"",120,129,100,1,692,3,NA,NA,NA,NA,NA
"64994",2020,3,7,22,3,"7/22/2020 12:00:00 AM","WN","N7713A",1665,"SJC","San Jose, CA","California",91,"DEN","Denver, CO","Colorado",82,1210,1206,-4,0,0,-1,"1200-1259",11,1217,1527,5,1540,1532,-8,0,0,-1,"1500-1559",0,"",150,146,130,1,948,4,NA,NA,NA,NA,NA
"89625",2020,3,7,22,3,"7/22/2020 12:00:00 AM","NK","N917NK",806,"LAS","Las Vegas, NV","Nevada",85,"ATL","Atlanta, GA","Georgia",34,800,802,2,2,0,0,"0800-0859",16,818,1451,6,1457,1457,0,0,0,0,"1400-1459",0,"",237,235,213,1,1747,7,NA,NA,NA,NA,NA
"306704",2020,3,7,12,7,"7/12/2020 12:00:00 AM","WN","N412WN",2170,"DEN","Denver, CO","Colorado",82,"MCI","Kansas City, MO","Missouri",64,805,800,-5,0,0,-1,"0800-0859",12,812,1024,4,1045,1028,-17,0,0,-2,"1000-1059",0,"",100,88,72,1,533,3,NA,NA,NA,NA,NA
"215353",2020,3,7,19,7,"7/19/2020 12:00:00 AM","WN","N7839A",4001,"LAS","Las Vegas, NV","Nevada",85,"PHX","Phoenix, AZ","Arizona",81,1020,1018,-2,0,0,-1,"1000-1059",12,1030,1117,5,1130,1122,-8,0,0,-1,"1100-1159",0,"",70,64,47,1,255,2,NA,NA,NA,NA,NA
"271005",2020,3,7,28,2,"7/28/2020 12:00:00 AM","9E","N906XJ",4781,"MSP","Minneapolis, MN","Minnesota",63,"CMH","Columbus, OH","Ohio",44,1940,1938,-2,0,0,-1,"1900-1959",9,1947,2208,4,2227,2212,-15,0,0,-1,"2200-2259",0,"",107,94,81,1,626,3,NA,NA,NA,NA,NA
"187306",2020,3,7,30,4,"7/30/2020 12:00:00 AM","AS","N278AK",9,"MCO","Orlando, FL","Florida",33,"SEA","Seattle, WA","Washington",93,1030,1018,-12,0,0,-1,"1000-1059",8,1026,1257,7,1337,1304,-33,0,0,-2,"1300-1359",0,"",367,346,331,1,2554,11,NA,NA,NA,NA,NA
"312403",2020,3,7,6,1,"7/6/2020 12:00:00 AM","F9","N370FR",1062,"MCO","Orlando, FL","Florida",33,"CVG","Cincinnati, OH","Kentucky",52,1959,1947,-12,0,0,-1,"1900-1959",20,2007,2200,7,2212,2207,-5,0,0,-1,"2200-2259",0,"",133,140,113,1,757,4,NA,NA,NA,NA,NA
"77463",2020,3,7,11,6,"7/11/2020 12:00:00 AM","MQ","N246NN",3714,"DFW","Dallas/Fort Worth, TX","Texas",74,"CHA","Chattanooga, TN","Tennessee",54,1100,1058,-2,0,0,-1,"1100-1159",23,1121,1355,5,1408,1400,-8,0,0,-1,"1400-1459",0,"",128,122,94,1,695,3,NA,NA,NA,NA,NA
"263285",2020,3,7,2,4,"7/2/2020 12:00:00 AM","HA","N487HA",301,"ITO","Hilo, HI","Hawaii",2,"HNL","Honolulu, HI","Hawaii",2,1415,1411,-4,0,0,-1,"1400-1459",9,1420,1456,6,1506,1502,-4,0,0,-1,"1500-1559",0,"",51,51,36,1,216,1,NA,NA,NA,NA,NA
"101256",2020,3,7,20,1,"7/20/2020 12:00:00 AM","AA","N150UW",1924,"FLL","Fort Lauderdale, FL","Florida",33,"CLT","Charlotte, NC","North Carolina",36,1319,1309,-10,0,0,-1,"1300-1359",8,1317,1455,11,1526,1506,-20,0,0,-2,"1500-1559",0,"",127,117,98,1,632,3,NA,NA,NA,NA,NA
"16136",2020,3,7,30,4,"7/30/2020 12:00:00 AM","YX","N417YX",4321,"LGA","New York, NY","New York",22,"DCA","Washington, DC","Virginia",38,1500,1450,-10,0,0,-1,"1500-1559",16,1506,1549,11,1629,1600,-29,0,0,-2,"1600-1659",0,"",89,70,43,1,214,1,NA,NA,NA,NA,NA
"295827",2020,3,7,4,6,"7/4/2020 12:00:00 AM","WN","N7724A",1230,"MDW","Chicago, IL","Illinois",41,"BNA","Nashville, TN","Tennessee",54,1645,1639,-6,0,0,-1,"1600-1659",10,1649,1750,5,1810,1755,-15,0,0,-1,"1800-1859",0,"",85,76,61,1,395,2,NA,NA,NA,NA,NA
"147335",2020,3,7,2,4,"7/2/2020 12:00:00 AM","DL","N831MH",712,"SEA","Seattle, WA","Washington",93,"ATL","Atlanta, GA","Georgia",34,1323,1352,29,29,1,1,"1300-1359",17,1409,2112,6,2100,2118,18,18,1,1,"2100-2159",0,"",277,266,243,1,2182,9,18,0,0,0,0
