"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"278723",2021,4,11,29,1,"11/29/2021 12:00:00 AM","HA","N215HA",55,"LAX","Los Angeles, CA","California",91,"OGG","Kahului, HI","Hawaii",2,1205,1205,0,0,0,0,"1200-1259",10,1215,1533,4,1545,1537,-8,0,0,-1,"1500-1559",0,"",340,332,318,1,2486,10,NA,NA,NA,NA,NA
"33705",2021,4,11,14,7,"11/14/2021 12:00:00 AM","YX","N125HQ",4939,"PHL","Philadelphia, PA","Pennsylvania",23,"JFK","New York, NY","New York",22,1528,1534,6,6,0,0,"1500-1559",22,1556,1628,23,1629,1651,22,22,1,1,"1600-1659",0,"",61,77,32,1,94,1,3,0,16,0,3
"227815",2021,4,11,19,5,"11/19/2021 12:00:00 AM","WN","N946WN",2640,"MCO","Orlando, FL","Florida",33,"MKE","Milwaukee, WI","Wisconsin",45,925,920,-5,0,0,-1,"0900-0959",10,930,1053,4,1120,1057,-23,0,0,-2,"1100-1159",0,"",175,157,143,1,1066,5,NA,NA,NA,NA,NA
"506959",2021,4,11,26,5,"11/26/2021 12:00:00 AM","UA","N73283",2430,"PHX","Phoenix, AZ","Arizona",81,"ORD","Chicago, IL","Illinois",41,1000,1012,12,12,0,0,"1000-1059",16,1028,1428,10,1429,1438,9,9,0,0,"1400-1459",0,"",209,206,180,1,1440,6,NA,NA,NA,NA,NA
"110323",2021,4,11,13,6,"11/13/2021 12:00:00 AM","DL","N851NW",1156,"ATL","Atlanta, GA","Georgia",34,"PHX","Phoenix, AZ","Arizona",81,1110,1106,-4,0,0,-1,"1100-1159",18,1124,1253,8,1319,1301,-18,0,0,-2,"1300-1359",0,"",249,235,209,1,1587,7,NA,NA,NA,NA,NA
"46944",2021,4,11,19,5,"11/19/2021 12:00:00 AM","YX","N736YX",3456,"EWR","Newark, NJ","New Jersey",21,"ALB","Albany, NY","New York",22,1529,1541,12,12,0,0,"1500-1559",19,1600,1638,3,1637,1641,4,4,0,0,"1600-1659",0,"",68,60,38,1,143,1,NA,NA,NA,NA,NA
"130191",2021,4,11,24,3,"11/24/2021 12:00:00 AM","F9","N323FR",1083,"MCO","Orlando, FL","Florida",33,"HSV","Huntsville, AL","Alabama",51,1708,1729,21,21,1,1,"1700-1759",15,1744,1811,6,1801,1817,16,16,1,1,"1800-1859",0,"",113,108,87,1,535,3,3,0,10,0,3
"262382",2021,4,11,7,7,"11/7/2021 12:00:00 AM","NK","N622NK",1850,"CLT","Charlotte, NC","North Carolina",36,"MCO","Orlando, FL","Florida",33,1250,1253,3,3,0,0,"1200-1259",14,1307,1419,16,1438,1435,-3,0,0,-1,"1400-1459",0,"",108,102,72,1,468,2,NA,NA,NA,NA,NA
"484188",2021,4,11,20,6,"11/20/2021 12:00:00 AM","OO","N432SW",5504,"TYS","Knoxville, TN","Tennessee",54,"ORD","Chicago, IL","Illinois",41,645,635,-10,0,0,-1,"0600-0659",29,704,722,7,743,729,-14,0,0,-1,"0700-0759",0,"",118,114,78,1,475,2,NA,NA,NA,NA,NA
"108025",2021,4,11,12,5,"11/12/2021 12:00:00 AM","DL","N371DN",1252,"AUS","Austin, TX","Texas",74,"ATL","Atlanta, GA","Georgia",34,548,616,28,28,1,1,"0001-0559",13,629,910,4,859,914,15,15,1,1,"0800-0859",0,"",131,118,101,1,813,4,15,0,0,0,0
"186282",2021,4,11,23,2,"11/23/2021 12:00:00 AM","WN","N8524Z",611,"ATL","Atlanta, GA","Georgia",34,"MDW","Chicago, IL","Illinois",41,1925,1924,-1,0,0,-1,"1900-1959",13,1937,2002,4,2020,2006,-14,0,0,-1,"2000-2059",0,"",115,102,85,1,591,3,NA,NA,NA,NA,NA
"363314",2021,4,11,16,2,"11/16/2021 12:00:00 AM","AA","N934AA",1939,"DFW","Dallas/Fort Worth, TX","Texas",74,"SAN","San Diego, CA","California",91,1243,1242,-1,0,0,-1,"1200-1259",14,1256,1328,4,1403,1332,-31,0,0,-2,"1400-1459",0,"",200,170,152,1,1171,5,NA,NA,NA,NA,NA
"197925",2021,4,11,7,7,"11/7/2021 12:00:00 AM","WN","N218WN",4738,"MCO","Orlando, FL","Florida",33,"OKC","Oklahoma City, OK","Oklahoma",73,1430,1431,1,1,0,0,"1400-1459",12,1443,1610,2,1630,1612,-18,0,0,-2,"1600-1659",0,"",180,161,147,1,1069,5,NA,NA,NA,NA,NA
"288919",2021,4,11,1,1,"11/1/2021 12:00:00 AM","MQ","N214NN",3727,"AGS","Augusta, GA","Georgia",34,"DFW","Dallas/Fort Worth, TX","Texas",74,800,757,-3,0,0,-1,"0800-0859",15,812,928,15,946,943,-3,0,0,-1,"0900-0959",0,"",166,166,136,1,874,4,NA,NA,NA,NA,NA
"482055",2021,4,11,29,1,"11/29/2021 12:00:00 AM","OO","N494CA",4671,"AMA","Amarillo, TX","Texas",74,"IAH","Houston, TX","Texas",74,1300,1258,-2,0,0,-1,"1300-1359",14,1312,1428,6,1451,1434,-17,0,0,-2,"1400-1459",0,"",111,96,76,1,517,3,NA,NA,NA,NA,NA
"320303",2021,4,11,19,5,"11/19/2021 12:00:00 AM","9E","N335PQ",5275,"RDU","Raleigh/Durham, NC","North Carolina",36,"LGA","New York, NY","New York",22,1000,957,-3,0,0,-1,"1000-1059",14,1011,1112,11,1136,1123,-13,0,0,-1,"1100-1159",0,"",96,86,61,1,431,2,NA,NA,NA,NA,NA
"58250",2021,4,11,14,7,"11/14/2021 12:00:00 AM","DL","N982AT",1543,"ATL","Atlanta, GA","Georgia",34,"CHA","Chattanooga, TN","Tennessee",54,1005,1003,-2,0,0,-1,"1000-1059",34,1037,1101,4,1058,1105,7,7,0,0,"1000-1059",0,"",53,62,24,1,106,1,NA,NA,NA,NA,NA
"94443",2021,4,11,9,2,"11/9/2021 12:00:00 AM","DL","N815DN",2942,"ATL","Atlanta, GA","Georgia",34,"PHL","Philadelphia, PA","Pennsylvania",23,2239,2234,-5,0,0,-1,"2200-2259",12,2246,13,8,38,21,-17,0,0,-2,"0001-0559",0,"",119,107,87,1,666,3,NA,NA,NA,NA,NA
"153309",2021,4,11,14,7,"11/14/2021 12:00:00 AM","WN","N952WN",896,"RIC","Richmond, VA","Virginia",38,"DEN","Denver, CO","Colorado",82,1320,1348,28,28,1,1,"1300-1359",15,1403,1531,6,1520,1537,17,17,1,1,"1500-1559",0,"",240,229,208,1,1482,6,0,0,0,0,17
"283225",2021,4,11,23,2,"11/23/2021 12:00:00 AM","MQ","N277NN",3504,"DCA","Washington, DC","Virginia",38,"CHS","Charleston, SC","South Carolina",37,1010,1158,108,108,1,7,"1000-1059",21,1219,1323,7,1202,1330,88,88,1,5,"1200-1259",0,"",112,92,64,1,444,2,88,0,0,0,0
