"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"464299",2018,2,4,13,5,"4/13/2018 12:00:00 AM","AA","N876NN",2597,"CLT","Charlotte, NC","North Carolina",36,"STL","St. Louis, MO","Missouri",64,1814,1810,-4,0,0,-1,"1800-1859",17,1827,1900,5,1920,1905,-15,0,0,-1,"1900-1959",0,"",126,115,93,1,575,3,NA,NA,NA,NA,NA
"267133",2018,2,4,26,4,"4/26/2018 12:00:00 AM","DL","N306DQ",1819,"EYW","Key West, FL","Florida",33,"ATL","Atlanta, GA","Georgia",34,1340,1347,7,7,0,0,"1300-1359",8,1355,1530,9,1541,1539,-2,0,0,-1,"1500-1559",0,"",121,112,95,1,646,3,NA,NA,NA,NA,NA
"375469",2018,2,4,10,2,"4/10/2018 12:00:00 AM","WN","N550WN",5404,"SMF","Sacramento, CA","California",91,"SAN","San Diego, CA","California",91,1605,1629,24,24,1,1,"1600-1659",6,1635,1745,2,1730,1747,17,17,1,1,"1700-1759",0,"",85,78,70,1,480,2,8,0,0,0,9
"510095",2018,2,4,29,7,"4/29/2018 12:00:00 AM","AA","N948UW",2169,"BOS","Boston, MA","Massachusetts",13,"DCA","Washington, DC","Virginia",38,1100,1054,-6,0,0,-1,"1100-1159",15,1109,1216,4,1236,1220,-16,0,0,-2,"1200-1259",0,"",96,86,67,1,399,2,NA,NA,NA,NA,NA
"406501",2018,2,4,29,7,"4/29/2018 12:00:00 AM","AS","N634VA",1903,"LAS","Las Vegas, NV","Nevada",85,"SFO","San Francisco, CA","California",91,1012,1123,71,71,1,4,"1000-1059",22,1145,1259,4,1148,1303,75,75,1,5,"1100-1159",0,"",96,100,74,1,414,2,0,0,75,0,0
"389517",2018,2,4,27,5,"4/27/2018 12:00:00 AM","WN","N455WN",1006,"FLL","Fort Lauderdale, FL","Florida",33,"MDW","Chicago, IL","Illinois",41,1750,1837,47,47,1,3,"1700-1759",17,1854,2035,3,2000,2038,38,38,1,2,"2000-2059",0,"",190,181,161,1,1167,5,0,38,0,0,0
"310210",2018,2,4,9,1,"4/9/2018 12:00:00 AM","UA","N57862",616,"SFO","San Francisco, CA","California",91,"ORD","Chicago, IL","Illinois",41,640,632,-8,0,0,-1,"0600-0659",19,651,1221,8,1305,1229,-36,0,0,-2,"1300-1359",0,"",265,237,210,1,1846,8,NA,NA,NA,NA,NA
"355498",2018,2,4,1,7,"4/1/2018 12:00:00 AM","HA","N484HA",146,"HNL","Honolulu, HI","Hawaii",2,"OGG","Kahului, HI","Hawaii",2,958,954,-4,0,0,-1,"0900-0959",13,1007,1028,9,1040,1037,-3,0,0,-1,"1000-1059",0,"",42,43,21,1,100,1,NA,NA,NA,NA,NA
"101675",2018,2,4,19,4,"4/19/2018 12:00:00 AM","EV","N12564",4129,"CLL","College Station/Bryan, TX","Texas",74,"IAH","Houston, TX","Texas",74,600,553,-7,0,0,-1,"0600-0659",11,604,624,7,655,631,-24,0,0,-2,"0600-0659",0,"",55,38,20,1,74,1,NA,NA,NA,NA,NA
"508556",2018,2,4,4,3,"4/4/2018 12:00:00 AM","AA","N933NN",1395,"MSP","Minneapolis, MN","Minnesota",63,"DFW","Dallas/Fort Worth, TX","Texas",74,708,701,-7,0,0,-1,"0700-0759",13,714,924,13,952,937,-15,0,0,-1,"0900-0959",0,"",164,156,130,1,852,4,NA,NA,NA,NA,NA
