"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"287609",2018,4,12,31,1,"12/31/2018 12:00:00 AM","OH","N708PS",5355,"DCA","Washington, DC","Virginia",38,"BNA","Nashville, TN","Tennessee",54,1140,1159,19,19,1,1,"1100-1159",17,1216,1252,5,1244,1257,13,13,0,0,"1200-1259",0,"",124,118,96,1,562,3,NA,NA,NA,NA,NA
"539722",2018,4,12,10,1,"12/10/2018 12:00:00 AM","UA","N463UA",1286,"PBI","West Palm Beach/Palm Beach, FL","Florida",33,"ORD","Chicago, IL","Illinois",41,1230,1222,-8,0,0,-1,"1200-1259",13,1235,1412,3,1455,1415,-40,0,0,-2,"1400-1459",0,"",205,173,157,1,1143,5,NA,NA,NA,NA,NA
"178893",2018,4,12,21,5,"12/21/2018 12:00:00 AM","WN","N8701Q",6042,"MCI","Kansas City, MO","Missouri",64,"PHX","Phoenix, AZ","Arizona",81,1410,1510,60,60,1,4,"1400-1459",8,1518,1702,4,1610,1706,56,56,1,3,"1600-1659",0,"",180,176,164,1,1044,5,7,0,0,0,49
"250842",2018,4,12,6,4,"12/6/2018 12:00:00 AM","DL","N898DN",2256,"MCI","Kansas City, MO","Missouri",64,"ATL","Atlanta, GA","Georgia",34,1706,1702,-4,0,0,-1,"1700-1759",9,1711,1933,5,2001,1938,-23,0,0,-2,"2000-2059",0,"",115,96,82,1,692,3,NA,NA,NA,NA,NA
"45310",2018,4,12,1,6,"12/1/2018 12:00:00 AM","MQ","N905JH",3548,"SGF","Springfield, MO","Missouri",64,"DFW","Dallas/Fort Worth, TX","Texas",74,756,1019,143,143,1,9,"0700-0759",13,1032,1143,6,935,1149,134,134,1,8,"0900-0959",0,"",99,90,71,1,364,2,134,0,0,0,0
"440385",2018,4,12,7,5,"12/7/2018 12:00:00 AM","OO","N930SW",5383,"SFO","San Francisco, CA","California",91,"PSP","Palm Springs, CA","California",91,1905,1858,-7,0,0,-1,"1900-1959",27,1925,2027,7,2042,2034,-8,0,0,-1,"2000-2059",0,"",97,96,62,1,421,2,NA,NA,NA,NA,NA
"242502",2018,4,12,3,1,"12/3/2018 12:00:00 AM","DL","N907DN",1819,"MSP","Minneapolis, MN","Minnesota",63,"MKE","Milwaukee, WI","Wisconsin",45,650,647,-3,0,0,-1,"0600-0659",31,718,810,3,825,813,-12,0,0,-1,"0800-0859",0,"",95,86,52,1,297,2,NA,NA,NA,NA,NA
"150908",2018,4,12,6,4,"12/6/2018 12:00:00 AM","UA","N37471",1076,"RSW","Fort Myers, FL","Florida",33,"EWR","Newark, NJ","New Jersey",21,1855,1908,13,13,0,0,"1800-1859",19,1927,2158,8,2143,2206,23,23,1,1,"2100-2159",0,"",168,178,151,1,1068,5,0,0,23,0,0
"577758",2018,4,12,28,5,"12/28/2018 12:00:00 AM","WN","N249WN",5654,"DEN","Denver, CO","Colorado",82,"STL","St. Louis, MO","Missouri",64,1945,2018,33,33,1,2,"1900-1959",10,2028,2301,4,2240,2305,25,25,1,1,"2200-2259",0,"",115,107,93,1,770,4,8,0,0,0,17
"147761",2018,4,12,30,7,"12/30/2018 12:00:00 AM","UA","N39415",1123,"LAX","Los Angeles, CA","California",91,"IAD","Washington, DC","Virginia",38,605,602,-3,0,0,-1,"0600-0659",24,626,1334,4,1350,1338,-12,0,0,-1,"1300-1359",0,"",285,276,248,1,2288,10,NA,NA,NA,NA,NA
"533201",2018,4,12,12,3,"12/12/2018 12:00:00 AM","OO","N788SK",5473,"SFO","San Francisco, CA","California",91,"SMF","Sacramento, CA","California",91,1455,1504,9,9,0,0,"1400-1459",19,1523,1542,4,1547,1546,-1,0,0,-1,"1500-1559",0,"",52,42,19,1,86,1,NA,NA,NA,NA,NA
"85875",2018,4,12,20,4,"12/20/2018 12:00:00 AM","UA","N37456",1857,"EWR","Newark, NJ","New Jersey",21,"RSW","Fort Myers, FL","Florida",33,2055,11,196,196,1,12,"2000-2059",28,39,333,4,2359,337,218,218,1,12,"2300-2359",0,"",184,206,174,1,1068,5,3,0,22,0,193
"490600",2018,4,12,18,2,"12/18/2018 12:00:00 AM","DL","N912DE",1611,"JAN","Jackson/Vicksburg, MS","Mississippi",53,"ATL","Atlanta, GA","Georgia",34,940,920,-20,0,0,-2,"0900-0959",13,933,1123,6,1155,1129,-26,0,0,-2,"1100-1159",0,"",75,69,50,1,341,2,NA,NA,NA,NA,NA
"494144",2018,4,12,21,5,"12/21/2018 12:00:00 AM","DL","N366NB",1262,"STL","St. Louis, MO","Missouri",64,"MSP","Minneapolis, MN","Minnesota",63,926,924,-2,0,0,-1,"0900-0959",25,949,1108,3,1101,1111,10,10,0,0,"1100-1159",0,"",95,107,79,1,448,2,NA,NA,NA,NA,NA
"29242",2018,4,12,29,6,"12/29/2018 12:00:00 AM","DL","N973DL",2050,"ATL","Atlanta, GA","Georgia",34,"PBI","West Palm Beach/Palm Beach, FL","Florida",33,752,750,-2,0,0,-1,"0700-0759",12,802,923,4,939,927,-12,0,0,-1,"0900-0959",0,"",107,97,81,1,545,3,NA,NA,NA,NA,NA
