"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"14790",2019,3,8,16,5,"8/16/2019 12:00:00 AM","AA","N849NN",1196,"EWR","Newark, NJ","New Jersey",21,"MIA","Miami, FL","Florida",33,605,558,-7,0,0,-1,"0600-0659",20,618,850,6,910,856,-14,0,0,-1,"0900-0959",0,"",185,178,152,1,1085,5,NA,NA,NA,NA,NA
"14264",2019,3,8,26,1,"8/26/2019 12:00:00 AM","AA","N834NN",1179,"MIA","Miami, FL","Florida",33,"IAH","Houston, TX","Texas",74,2015,2207,112,112,1,7,"2000-2059",13,2220,2322,5,2157,2327,90,90,1,6,"2100-2159",0,"",162,140,122,1,964,4,90,0,0,0,0
"10638",2019,3,8,18,7,"8/18/2019 12:00:00 AM","EV","N15912",4485,"EWR","Newark, NJ","New Jersey",21,"BNA","Nashville, TN","Tennessee",54,2045,NA,NA,NA,NA,NA,"2000-2059",NA,NA,NA,NA,2225,NA,NA,NA,NA,NA,"2200-2259",1,"C",160,NA,NA,1,748,3,NA,NA,NA,NA,NA
"413182",2019,3,8,20,2,"8/20/2019 12:00:00 AM","AA","N917UY",1661,"CLT","Charlotte, NC","North Carolina",36,"IAH","Houston, TX","Texas",74,1439,1437,-2,0,0,-1,"1400-1459",10,1447,1551,11,1618,1602,-16,0,0,-2,"1600-1659",0,"",159,145,124,1,912,4,NA,NA,NA,NA,NA
"76037",2019,3,8,22,4,"8/22/2019 12:00:00 AM","YV","N923FJ",5899,"MTJ","Montrose/Delta, CO","Colorado",82,"DFW","Dallas/Fort Worth, TX","Texas",74,1629,1624,-5,0,0,-1,"1600-1659",17,1641,1938,8,1937,1946,9,9,0,0,"1900-1959",0,"",128,142,117,1,722,3,NA,NA,NA,NA,NA
"462503",2019,3,8,13,2,"8/13/2019 12:00:00 AM","OO","N964SW",5383,"SFO","San Francisco, CA","California",91,"PSP","Palm Springs, CA","California",91,1950,1943,-7,0,0,-1,"1900-1959",23,2006,2112,5,2121,2117,-4,0,0,-1,"2100-2159",0,"",91,94,66,1,421,2,NA,NA,NA,NA,NA
"50098",2019,3,8,3,6,"8/3/2019 12:00:00 AM","AA","N780AN",2808,"MIA","Miami, FL","Florida",33,"DFW","Dallas/Fort Worth, TX","Texas",74,920,1014,54,54,1,3,"0900-0959",15,1029,1158,14,1119,1212,53,53,1,3,"1100-1159",0,"",179,178,149,1,1121,5,0,0,53,0,0
"246980",2019,3,8,21,3,"8/21/2019 12:00:00 AM","DL","N989DL",514,"GSO","Greensboro/High Point, NC","North Carolina",36,"ATL","Atlanta, GA","Georgia",34,1008,1001,-7,0,0,-1,"1000-1059",20,1021,1109,6,1127,1115,-12,0,0,-1,"1100-1159",0,"",79,74,48,1,306,2,NA,NA,NA,NA,NA
"364652",2019,3,8,16,5,"8/16/2019 12:00:00 AM","DL","N699DL",1695,"SLC","Salt Lake City, UT","Utah",87,"MSP","Minneapolis, MN","Minnesota",63,2030,2021,-9,0,0,-1,"2000-2059",21,2042,2345,3,2359,2348,-11,0,0,-1,"2300-2359",0,"",149,147,123,1,991,4,NA,NA,NA,NA,NA
"234537",2019,3,8,2,5,"8/2/2019 12:00:00 AM","DL","N984DL",1317,"ATL","Atlanta, GA","Georgia",34,"JAX","Jacksonville, FL","Florida",33,1050,1131,41,41,1,2,"1000-1059",9,1140,1222,4,1200,1226,26,26,1,1,"1200-1259",0,"",70,55,42,1,270,2,17,0,0,0,9
"356686",2019,3,8,11,7,"8/11/2019 12:00:00 AM","OO","N878AS",4065,"DTW","Detroit, MI","Michigan",43,"SBN","South Bend, IN","Indiana",42,1740,1734,-6,0,0,-1,"1700-1759",20,1754,1824,3,1838,1827,-11,0,0,-1,"1800-1859",0,"",58,53,30,1,157,1,NA,NA,NA,NA,NA
"451189",2019,3,8,2,5,"8/2/2019 12:00:00 AM","NK","N625NK",139,"EWR","Newark, NJ","New Jersey",21,"MCO","Orlando, FL","Florida",33,751,750,-1,0,0,-1,"0700-0759",17,807,1028,30,1035,1058,23,23,1,1,"1000-1059",0,"",164,188,141,1,937,4,0,0,23,0,0
"416045",2019,3,8,3,6,"8/3/2019 12:00:00 AM","AA","N984TW",1747,"SDF","Louisville, KY","Kentucky",52,"DFW","Dallas/Fort Worth, TX","Texas",74,1630,1747,77,77,1,5,"1600-1659",13,1800,1836,26,1747,1902,75,75,1,5,"1700-1759",0,"",137,135,96,1,733,3,0,0,0,0,75
"332078",2019,3,8,2,5,"8/2/2019 12:00:00 AM","B6","N521JB",1166,"LGB","Long Beach, CA","California",91,"SMF","Sacramento, CA","California",91,1229,1223,-6,0,0,-1,"1200-1259",12,1235,1338,4,1351,1342,-9,0,0,-1,"1300-1359",0,"",82,79,63,1,387,2,NA,NA,NA,NA,NA
"154932",2019,3,8,30,5,"8/30/2019 12:00:00 AM","AA","N135NN",1316,"DFW","Dallas/Fort Worth, TX","Texas",74,"PDX","Portland, OR","Oregon",92,859,953,54,54,1,3,"0800-0859",13,1006,1140,2,1105,1142,37,37,1,2,"1100-1159",0,"",246,229,214,1,1616,7,0,0,0,0,37
"581714",2019,3,8,30,5,"8/30/2019 12:00:00 AM","AA","N953UW",2136,"BOS","Boston, MA","Massachusetts",13,"LGA","New York, NY","New York",22,1200,1154,-6,0,0,-1,"1200-1259",12,1206,1250,6,1322,1256,-26,0,0,-2,"1300-1359",0,"",82,62,44,1,184,1,NA,NA,NA,NA,NA
"136748",2019,3,8,14,3,"8/14/2019 12:00:00 AM","WN","N569WN",436,"SJC","San Jose, CA","California",91,"LAS","Las Vegas, NV","Nevada",85,835,834,-1,0,0,-1,"0800-0859",11,845,947,3,955,950,-5,0,0,-1,"0900-0959",0,"",80,76,62,1,386,2,NA,NA,NA,NA,NA
"262272",2019,3,8,7,3,"8/7/2019 12:00:00 AM","B6","N328JB",254,"DCA","Washington, DC","Virginia",38,"BOS","Boston, MA","Massachusetts",13,600,548,-12,0,0,-1,"0600-0659",9,557,703,10,727,713,-14,0,0,-1,"0700-0759",0,"",87,85,66,1,399,2,NA,NA,NA,NA,NA
"347398",2019,3,8,11,7,"8/11/2019 12:00:00 AM","NK","N623NK",329,"DFW","Dallas/Fort Worth, TX","Texas",74,"MSY","New Orleans, LA","Louisiana",72,1410,1423,13,13,0,0,"1400-1459",19,1442,1552,4,1544,1556,12,12,0,0,"1500-1559",0,"",94,93,70,1,447,2,NA,NA,NA,NA,NA
"361165",2019,3,8,9,5,"8/9/2019 12:00:00 AM","OO","N871AS",5046,"DEN","Denver, CO","Colorado",82,"LBL","Liberal, KS","Kansas",62,1326,1316,-10,0,0,-1,"1300-1359",28,1344,1531,5,1538,1536,-2,0,0,-1,"1500-1559",0,"",72,80,47,1,280,2,NA,NA,NA,NA,NA
"365613",2019,3,8,16,5,"8/16/2019 12:00:00 AM","DL","N914DN",2465,"ATL","Atlanta, GA","Georgia",34,"BDL","Hartford, CT","Connecticut",11,1238,1353,75,75,1,5,"1200-1259",13,1406,1558,5,1457,1603,66,66,1,4,"1400-1459",0,"",139,130,112,1,859,4,66,0,0,0,0
"633517",2019,3,8,15,4,"8/15/2019 12:00:00 AM","F9","N334FR",871,"TTN","Trenton, NJ","New Jersey",21,"BNA","Nashville, TN","Tennessee",54,1750,1817,27,27,1,1,"1700-1759",97,1954,2034,8,1914,2042,88,88,1,5,"1900-1959",0,"",144,205,100,1,706,3,0,0,61,0,27
"212750",2019,3,8,11,7,"8/11/2019 12:00:00 AM","AA","N117AN",292,"LAX","Los Angeles, CA","California",91,"JFK","New York, NY","New York",22,30,43,13,13,0,0,"0001-0559",17,100,858,12,914,910,-4,0,0,-1,"0900-0959",0,"",344,327,298,1,2475,10,NA,NA,NA,NA,NA
"339797",2019,3,8,18,7,"8/18/2019 12:00:00 AM","B6","N794JB",858,"PBI","West Palm Beach/Palm Beach, FL","Florida",33,"HPN","White Plains, NY","New York",22,1620,1606,-14,0,0,-1,"1600-1659",15,1621,1843,7,1911,1850,-21,0,0,-2,"1900-1959",0,"",171,164,142,1,1056,5,NA,NA,NA,NA,NA
"254893",2019,3,8,30,5,"8/30/2019 12:00:00 AM","WN","N484WN",1448,"CRP","Corpus Christi, TX","Texas",74,"HOU","Houston, TX","Texas",74,1745,1746,1,1,0,0,"1700-1759",12,1758,1831,15,1845,1846,1,1,0,0,"1800-1859",0,"",60,60,33,1,187,1,NA,NA,NA,NA,NA
"363621",2019,3,8,8,4,"8/8/2019 12:00:00 AM","DL","N951AT",1468,"BNA","Nashville, TN","Tennessee",54,"MSP","Minneapolis, MN","Minnesota",63,1420,1417,-3,0,0,-1,"1400-1459",12,1429,1613,3,1629,1616,-13,0,0,-1,"1600-1659",0,"",129,119,104,1,695,3,NA,NA,NA,NA,NA
"6276",2019,3,8,19,1,"8/19/2019 12:00:00 AM","9E","N324PQ",5022,"JFK","New York, NY","New York",22,"DCA","Washington, DC","Virginia",38,805,808,3,3,0,0,"0800-0859",28,836,927,5,935,932,-3,0,0,-1,"0900-0959",0,"",90,84,51,1,213,1,NA,NA,NA,NA,NA
"382676",2019,3,8,30,5,"8/30/2019 12:00:00 AM","AS","N282AK",483,"ONT","Ontario, CA","California",91,"SEA","Seattle, WA","Washington",93,1720,1715,-5,0,0,-1,"1700-1759",9,1724,1932,9,2005,1941,-24,0,0,-2,"2000-2059",0,"",165,146,128,1,956,4,NA,NA,NA,NA,NA
"628475",2019,3,8,28,3,"8/28/2019 12:00:00 AM","WN","N7707C",1496,"TUS","Tucson, AZ","Arizona",81,"SAN","San Diego, CA","California",91,1750,1858,68,68,1,4,"1700-1759",13,1911,2016,2,1905,2018,73,73,1,4,"1900-1959",0,"",75,80,65,1,368,2,0,0,5,0,68
"582440",2019,3,8,4,7,"8/4/2019 12:00:00 AM","WN","N7842A",2904,"CMH","Columbus, OH","Ohio",44,"MCO","Orlando, FL","Florida",33,535,528,-7,0,0,-1,"0001-0559",10,538,725,6,745,731,-14,0,0,-1,"0700-0759",0,"",130,123,107,1,802,4,NA,NA,NA,NA,NA
"510790",2019,3,8,29,4,"8/29/2019 12:00:00 AM","OO","N280SY",3914,"DSM","Des Moines, IA","Iowa",61,"LGA","New York, NY","New York",22,1350,1354,4,4,0,0,"1300-1359",17,1411,1721,14,1733,1735,2,2,0,0,"1700-1759",0,"",163,161,130,1,1031,5,NA,NA,NA,NA,NA
"24846",2019,3,8,8,4,"8/8/2019 12:00:00 AM","WN","N245WN",695,"OAK","Oakland, CA","California",91,"LAX","Los Angeles, CA","California",91,1925,1933,8,8,0,0,"1900-1959",15,1948,2053,4,2045,2057,12,12,0,0,"2000-2059",0,"",80,84,65,1,337,2,NA,NA,NA,NA,NA
"235574",2019,3,8,3,6,"8/3/2019 12:00:00 AM","DL","N366NB",2395,"PBI","West Palm Beach/Palm Beach, FL","Florida",33,"LGA","New York, NY","New York",22,710,714,4,4,0,0,"0700-0759",15,729,943,12,958,955,-3,0,0,-1,"0900-0959",0,"",168,161,134,1,1035,5,NA,NA,NA,NA,NA
"493538",2019,3,8,11,7,"8/11/2019 12:00:00 AM","MQ","N674RJ",4124,"DFW","Dallas/Fort Worth, TX","Texas",74,"GRI","Grand Island, NE","Nebraska",65,2041,2050,9,9,0,0,"2000-2059",16,2106,2229,4,2233,2233,0,0,0,0,"2200-2259",0,"",112,103,83,1,561,3,NA,NA,NA,NA,NA
"26157",2019,3,8,15,4,"8/15/2019 12:00:00 AM","WN","N775SW",2078,"MDW","Chicago, IL","Illinois",41,"JAX","Jacksonville, FL","Florida",33,1410,1414,4,4,0,0,"1400-1459",18,1432,1725,4,1730,1729,-1,0,0,-1,"1700-1759",0,"",140,135,113,1,849,4,NA,NA,NA,NA,NA
"511281",2019,3,8,29,4,"8/29/2019 12:00:00 AM","OO","N418SW",4735,"MSP","Minneapolis, MN","Minnesota",63,"BIS","Bismarck/Mandan, ND","North Dakota",66,845,845,0,0,0,0,"0800-0859",18,903,1012,4,1022,1016,-6,0,0,-1,"1000-1059",0,"",97,91,69,1,386,2,NA,NA,NA,NA,NA
"52602",2019,3,8,16,5,"8/16/2019 12:00:00 AM","AA","N128UW",2878,"BNA","Nashville, TN","Tennessee",54,"PHL","Philadelphia, PA","Pennsylvania",23,2033,2039,6,6,0,0,"2000-2059",13,2052,2321,6,2342,2327,-15,0,0,-1,"2300-2359",0,"",129,108,89,1,675,3,NA,NA,NA,NA,NA
"158230",2019,3,8,30,5,"8/30/2019 12:00:00 AM","AA","N966AN",2614,"SFO","San Francisco, CA","California",91,"ORD","Chicago, IL","Illinois",41,730,732,2,2,0,0,"0700-0759",22,754,1329,17,1357,1346,-11,0,0,-1,"1300-1359",0,"",267,254,215,1,1846,8,NA,NA,NA,NA,NA
"145299",2019,3,8,15,4,"8/15/2019 12:00:00 AM","UA","N438UA",1719,"SFO","San Francisco, CA","California",91,"PDX","Portland, OR","Oregon",92,1513,1508,-5,0,0,-1,"1500-1559",28,1536,1658,2,1706,1700,-6,0,0,-1,"1700-1759",0,"",113,112,82,1,550,3,NA,NA,NA,NA,NA
"197878",2019,3,8,13,2,"8/13/2019 12:00:00 AM","OO","N268SY",4747,"CLE","Cleveland, OH","Ohio",44,"LGA","New York, NY","New York",22,710,710,0,0,0,0,"0700-0759",13,723,832,5,852,837,-15,0,0,-1,"0800-0859",0,"",102,87,69,1,419,2,NA,NA,NA,NA,NA
"212811",2019,3,8,11,7,"8/11/2019 12:00:00 AM","AA","N725UW",293,"MIA","Miami, FL","Florida",33,"DCA","Washington, DC","Virginia",38,1537,1538,1,1,0,0,"1500-1559",23,1601,1811,6,1825,1817,-8,0,0,-1,"1800-1859",0,"",168,159,130,1,919,4,NA,NA,NA,NA,NA
"429334",2019,3,8,15,4,"8/15/2019 12:00:00 AM","DL","N328NW",2380,"MCO","Orlando, FL","Florida",33,"BOS","Boston, MA","Massachusetts",13,700,655,-5,0,0,-1,"0700-0759",14,709,924,12,1000,936,-24,0,0,-2,"1000-1059",0,"",180,161,135,1,1121,5,NA,NA,NA,NA,NA
"38420",2019,3,8,18,7,"8/18/2019 12:00:00 AM","UA","N61898",2269,"LAS","Las Vegas, NV","Nevada",85,"DEN","Denver, CO","Colorado",82,720,711,-9,0,0,-1,"0700-0759",18,729,953,13,1009,1006,-3,0,0,-1,"1000-1059",0,"",109,115,84,1,628,3,NA,NA,NA,NA,NA
"416533",2019,3,8,19,1,"8/19/2019 12:00:00 AM","AA","N167US",1764,"CLT","Charlotte, NC","North Carolina",36,"PBI","West Palm Beach/Palm Beach, FL","Florida",33,2211,2350,99,99,1,6,"2200-2259",22,12,134,5,2356,139,103,103,1,6,"2300-2359",0,"",105,109,82,1,590,3,6,0,4,0,93
"228166",2019,3,8,13,2,"8/13/2019 12:00:00 AM","WN","N210WN",1110,"ATL","Atlanta, GA","Georgia",34,"AUS","Austin, TX","Texas",74,615,612,-3,0,0,-1,"0600-0659",10,622,709,6,730,715,-15,0,0,-1,"0700-0759",0,"",135,123,107,1,813,4,NA,NA,NA,NA,NA
"441836",2019,3,8,11,7,"8/11/2019 12:00:00 AM","YV","N87318",6028,"AUS","Austin, TX","Texas",74,"IAD","Washington, DC","Virginia",38,730,730,0,0,0,0,"0700-0759",17,747,1134,7,1144,1141,-3,0,0,-1,"1100-1159",0,"",194,191,167,1,1297,6,NA,NA,NA,NA,NA
"528181",2019,3,8,8,4,"8/8/2019 12:00:00 AM","AA","N960NN",1051,"SNA","Santa Ana, CA","California",91,"ORD","Chicago, IL","Illinois",41,1310,1309,-1,0,0,-1,"1300-1359",17,1326,1845,33,1923,1918,-5,0,0,-1,"1900-1959",0,"",253,249,199,1,1726,7,NA,NA,NA,NA,NA
"390735",2019,3,8,19,1,"8/19/2019 12:00:00 AM","WN","N7836A",2074,"BNA","Nashville, TN","Tennessee",54,"MDW","Chicago, IL","Illinois",41,840,840,0,0,0,0,"0800-0859",9,849,958,5,1010,1003,-7,0,0,-1,"1000-1059",0,"",90,83,69,1,395,2,NA,NA,NA,NA,NA
"387159",2019,3,8,16,5,"8/16/2019 12:00:00 AM","WN","N914WN",1529,"LAS","Las Vegas, NV","Nevada",85,"RNO","Reno, NV","Nevada",85,1820,1858,38,38,1,2,"1800-1859",9,1907,2004,3,1935,2007,32,32,1,2,"1900-1959",0,"",75,69,57,1,345,2,32,0,0,0,0
"504041",2019,3,8,4,7,"8/4/2019 12:00:00 AM","OH","N247JS",5216,"DCA","Washington, DC","Virginia",38,"BDL","Hartford, CT","Connecticut",11,1235,1504,149,149,1,9,"1200-1259",12,1516,1612,6,1356,1618,142,142,1,9,"1300-1359",0,"",81,74,56,1,313,2,50,0,0,0,92
"241719",2019,3,8,9,5,"8/9/2019 12:00:00 AM","DL","N116DU",1658,"MSP","Minneapolis, MN","Minnesota",63,"EWR","Newark, NJ","New Jersey",21,1745,1823,38,38,1,2,"1700-1759",19,1842,2152,10,2136,2202,26,26,1,1,"2100-2159",0,"",171,159,130,1,1008,5,0,0,26,0,0
"126938",2019,3,8,31,6,"8/31/2019 12:00:00 AM","OO","N198SY",3431,"RNO","Reno, NV","Nevada",85,"PDX","Portland, OR","Oregon",92,915,905,-10,0,0,-1,"0900-0959",14,919,1025,10,1045,1035,-10,0,0,-1,"1000-1059",0,"",90,90,66,1,444,2,NA,NA,NA,NA,NA
"320944",2019,3,8,5,1,"8/5/2019 12:00:00 AM","OH","N230PS",5408,"DCA","Washington, DC","Virginia",38,"GRR","Grand Rapids, MI","Michigan",43,1930,1934,4,4,0,0,"1900-1959",23,1957,2118,6,2117,2124,7,7,0,0,"2100-2159",0,"",107,110,81,1,524,3,NA,NA,NA,NA,NA
"364322",2019,3,8,8,4,"8/8/2019 12:00:00 AM","DL","N681DA",2026,"FLL","Fort Lauderdale, FL","Florida",33,"ATL","Atlanta, GA","Georgia",34,1300,1301,1,1,0,0,"1300-1359",11,1312,1434,11,1459,1445,-14,0,0,-1,"1400-1459",0,"",119,104,82,1,581,3,NA,NA,NA,NA,NA
"185882",2019,3,8,22,4,"8/22/2019 12:00:00 AM","AS","N319AS",907,"SFO","San Francisco, CA","California",91,"SEA","Seattle, WA","Washington",93,2200,2153,-7,0,0,-1,"2200-2259",23,2216,2351,14,15,5,-10,0,0,-1,"0001-0559",0,"",135,132,95,1,679,3,NA,NA,NA,NA,NA
"168703",2019,3,8,11,7,"8/11/2019 12:00:00 AM","DL","N916DN",2206,"ORF","Norfolk, VA","Virginia",38,"ATL","Atlanta, GA","Georgia",34,1820,1810,-10,0,0,-1,"1800-1859",15,1825,1943,7,2013,1950,-23,0,0,-2,"2000-2059",0,"",113,100,78,1,516,3,NA,NA,NA,NA,NA
"318300",2019,3,8,22,4,"8/22/2019 12:00:00 AM","MQ","N223NN",3620,"DFW","Dallas/Fort Worth, TX","Texas",74,"GRK","Killeen, TX","Texas",74,1720,1717,-3,0,0,-1,"1700-1759",18,1735,1802,5,1811,1807,-4,0,0,-1,"1800-1859",0,"",51,50,27,1,134,1,NA,NA,NA,NA,NA
"194638",2019,3,8,5,1,"8/5/2019 12:00:00 AM","OO","N928SW",5137,"SLN","Salina, KS","Kansas",62,"ORD","Chicago, IL","Illinois",41,1800,1745,-15,0,0,-1,"1800-1859",14,1759,1924,15,2004,1939,-25,0,0,-2,"2000-2059",0,"",124,114,85,1,559,3,NA,NA,NA,NA,NA
"279853",2019,3,8,28,3,"8/28/2019 12:00:00 AM","AA","N895NN",2342,"SAT","San Antonio, TX","Texas",74,"DFW","Dallas/Fort Worth, TX","Texas",74,558,601,3,3,0,0,"0001-0559",12,613,654,6,713,700,-13,0,0,-1,"0700-0759",0,"",75,59,41,1,247,1,NA,NA,NA,NA,NA
