"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"357805",2019,1,2,10,7,"2/10/2019 12:00:00 AM","OO","N122SY",5191,"SEA","Seattle, WA","Washington",93,"LAX","Los Angeles, CA","California",91,1900,2020,80,80,1,5,"1900-1959",81,2141,2342,5,2155,2347,112,112,1,7,"2100-2159",0,"",175,207,121,1,954,4,0,80,32,0,0
"245504",2019,1,2,3,7,"2/3/2019 12:00:00 AM","WN","N796SW",58,"SNA","Santa Ana, CA","California",91,"OAK","Oakland, CA","California",91,1055,1057,2,2,0,0,"1000-1059",7,1104,1208,3,1225,1211,-14,0,0,-1,"1200-1259",0,"",90,74,64,1,371,2,NA,NA,NA,NA,NA
"362993",2019,1,2,15,5,"2/15/2019 12:00:00 AM","DL","N914DN",1973,"ATL","Atlanta, GA","Georgia",34,"DAB","Daytona Beach, FL","Florida",33,1211,1205,-6,0,0,-1,"1200-1259",18,1223,1315,5,1330,1320,-10,0,0,-1,"1300-1359",0,"",79,75,52,1,366,2,NA,NA,NA,NA,NA
"302984",2019,1,2,14,4,"2/14/2019 12:00:00 AM","WN","N235WN",939,"ABQ","Albuquerque, NM","New Mexico",86,"DAL","Dallas, TX","Texas",74,1235,1303,28,28,1,1,"1200-1259",6,1309,1527,3,1525,1530,5,5,0,0,"1500-1559",0,"",110,87,78,1,580,3,NA,NA,NA,NA,NA
"426092",2019,1,2,19,2,"2/19/2019 12:00:00 AM","OO","N789SK",5921,"ATL","Atlanta, GA","Georgia",34,"ORD","Chicago, IL","Illinois",41,1545,1653,68,68,1,4,"1500-1559",36,1729,1823,12,1652,1835,103,103,1,6,"1600-1659",0,"",127,162,114,1,606,3,0,0,35,0,68
"493786",2019,1,2,16,6,"2/16/2019 12:00:00 AM","OH","N580NN",5343,"SAV","Savannah, GA","Georgia",34,"CLT","Charlotte, NC","North Carolina",36,1104,1105,1,1,0,0,"1100-1159",15,1120,NA,NA,1222,NA,NA,NA,NA,NA,"1200-1259",1,"A",78,NA,NA,1,213,1,NA,NA,NA,NA,NA
"456110",2019,1,2,6,3,"2/6/2019 12:00:00 AM","DL","N3766",1492,"MSP","Minneapolis, MN","Minnesota",63,"LAX","Los Angeles, CA","California",91,1438,1438,0,0,0,0,"1400-1459",28,1506,1635,9,1640,1644,4,4,0,0,"1600-1659",0,"",242,246,209,1,1535,7,NA,NA,NA,NA,NA
"318643",2019,1,2,6,3,"2/6/2019 12:00:00 AM","MQ","N232NN",3880,"ELP","El Paso, TX","Texas",74,"ORD","Chicago, IL","Illinois",41,1319,1339,20,20,1,1,"1300-1359",51,1430,1741,9,1729,1750,21,21,1,1,"1700-1759",0,"",190,191,131,1,1236,5,2,0,1,0,18
"504104",2019,1,2,13,3,"2/13/2019 12:00:00 AM","YV","N87319",6265,"OKC","Oklahoma City, OK","Oklahoma",73,"IAH","Houston, TX","Texas",74,930,938,8,8,0,0,"0900-0959",12,950,1055,11,1102,1106,4,4,0,0,"1100-1159",0,"",92,88,65,1,395,2,NA,NA,NA,NA,NA
"187685",2019,1,2,21,4,"2/21/2019 12:00:00 AM","WN","N290WN",1290,"MSP","Minneapolis, MN","Minnesota",63,"MDW","Chicago, IL","Illinois",41,2115,2109,-6,0,0,-1,"2100-2159",10,2119,2219,4,2240,2223,-17,0,0,-2,"2200-2259",0,"",85,74,60,1,349,2,NA,NA,NA,NA,NA
"309572",2019,1,2,28,4,"2/28/2019 12:00:00 AM","MQ","N696AE",4092,"DSM","Des Moines, IA","Iowa",61,"ORD","Chicago, IL","Illinois",41,1230,1243,13,13,0,0,"1200-1259",9,1252,1354,15,1350,1409,19,19,1,1,"1300-1359",0,"",80,86,62,1,299,2,1,0,6,0,12
"262959",2019,1,2,19,2,"2/19/2019 12:00:00 AM","DL","N323NB",2894,"LAX","Los Angeles, CA","California",91,"AUS","Austin, TX","Texas",74,900,958,58,58,1,3,"0900-0959",11,1009,1438,5,1357,1443,46,46,1,3,"1300-1359",0,"",177,165,149,1,1242,5,46,0,0,0,0
"174539",2019,1,2,19,2,"2/19/2019 12:00:00 AM","OO","N429SW",3972,"ABY","Albany, GA","Georgia",34,"ATL","Atlanta, GA","Georgia",34,1153,1157,4,4,0,0,"1100-1159",38,1235,1315,12,1304,1327,23,23,1,1,"1300-1359",0,"",71,90,40,1,145,1,0,4,19,0,0
"90590",2019,1,2,18,1,"2/18/2019 12:00:00 AM","UA","N814UA",2228,"PIT","Pittsburgh, PA","Pennsylvania",23,"SFO","San Francisco, CA","California",91,1720,1715,-5,0,0,-1,"1700-1759",11,1726,1950,5,2012,1955,-17,0,0,-2,"2000-2059",0,"",352,340,324,1,2254,10,NA,NA,NA,NA,NA
"288918",2019,1,2,8,5,"2/8/2019 12:00:00 AM","WN","N7731A",2199,"MDW","Chicago, IL","Illinois",41,"BNA","Nashville, TN","Tennessee",54,845,855,10,10,0,0,"0800-0859",9,904,1006,5,1015,1011,-4,0,0,-1,"1000-1059",0,"",90,76,62,1,395,2,NA,NA,NA,NA,NA
"180614",2019,1,2,19,2,"2/19/2019 12:00:00 AM","AA","N174US",2041,"CLT","Charlotte, NC","North Carolina",36,"MSP","Minneapolis, MN","Minnesota",63,2250,2258,8,8,0,0,"2200-2259",30,2328,40,6,35,46,11,11,0,0,"0001-0559",0,"",165,168,132,1,930,4,NA,NA,NA,NA,NA
"256168",2019,1,2,28,4,"2/28/2019 12:00:00 AM","B6","N294JB",1472,"FLL","Fort Lauderdale, FL","Florida",33,"LGA","New York, NY","New York",22,2026,2026,0,0,0,0,"2000-2059",13,2039,2258,13,2322,2311,-11,0,0,-1,"2300-2359",0,"",176,165,139,1,1076,5,NA,NA,NA,NA,NA
"332503",2019,1,2,25,1,"2/25/2019 12:00:00 AM","F9","N910FR",409,"DEN","Denver, CO","Colorado",82,"LAX","Los Angeles, CA","California",91,2210,2158,-12,0,0,-1,"2200-2259",21,2219,2322,7,2352,2329,-23,0,0,-2,"2300-2359",0,"",162,151,123,1,862,4,NA,NA,NA,NA,NA
"264651",2019,1,2,27,3,"2/27/2019 12:00:00 AM","DL","N904DE",1350,"ATL","Atlanta, GA","Georgia",34,"MSN","Madison, WI","Wisconsin",45,1507,1523,16,16,1,1,"1500-1559",19,1542,1623,3,1621,1626,5,5,0,0,"1600-1659",0,"",134,123,101,1,707,3,NA,NA,NA,NA,NA
"87301",2019,1,2,7,4,"2/7/2019 12:00:00 AM","UA","N33286",1923,"EWR","Newark, NJ","New Jersey",21,"MIA","Miami, FL","Florida",33,1615,1746,91,91,1,6,"1600-1659",17,1803,2030,5,1925,2035,70,70,1,4,"1900-1959",0,"",190,169,147,1,1085,5,4,0,0,0,66
"42506",2019,1,2,5,2,"2/5/2019 12:00:00 AM","WN","N7820L",107,"PHL","Philadelphia, PA","Pennsylvania",23,"TPA","Tampa, FL","Florida",33,1820,1816,-4,0,0,-1,"1800-1859",20,1836,2042,4,2115,2046,-29,0,0,-2,"2100-2159",0,"",175,150,126,1,920,4,NA,NA,NA,NA,NA
"353607",2019,1,2,2,6,"2/2/2019 12:00:00 AM","OO","N176SY",3402,"SLC","Salt Lake City, UT","Utah",87,"LAX","Los Angeles, CA","California",91,1325,1315,-10,0,0,-1,"1300-1359",11,1326,1405,18,1425,1423,-2,0,0,-1,"1400-1459",0,"",120,128,99,1,590,3,NA,NA,NA,NA,NA
"490088",2019,1,2,20,3,"2/20/2019 12:00:00 AM","WN","",1686,"DCA","Washington, DC","Virginia",38,"MDW","Chicago, IL","Illinois",41,1900,NA,NA,NA,NA,NA,"1900-1959",NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,"2000-2059",1,"B",125,NA,NA,1,601,3,NA,NA,NA,NA,NA
"199963",2019,1,2,1,5,"2/1/2019 12:00:00 AM","G4","250NV",548,"AZA","Phoenix, AZ","Arizona",81,"RFD","Rockford, IL","Illinois",41,700,700,0,0,0,0,"0700-0759",10,710,1056,7,1107,1103,-4,0,0,-1,"1100-1159",0,"",187,183,166,1,1373,6,NA,NA,NA,NA,NA
"154627",2019,1,2,15,5,"2/15/2019 12:00:00 AM","WN","N7718B",2086,"SAN","San Diego, CA","California",91,"PHX","Phoenix, AZ","Arizona",81,1820,1843,23,23,1,1,"1800-1859",13,1856,2042,6,2035,2048,13,13,0,0,"2000-2059",0,"",75,65,46,1,304,2,NA,NA,NA,NA,NA
"209975",2019,1,2,4,1,"2/4/2019 12:00:00 AM","DL","N970DL",2318,"CLE","Cleveland, OH","Ohio",44,"ATL","Atlanta, GA","Georgia",34,1740,1738,-2,0,0,-1,"1700-1759",8,1746,1908,8,1948,1916,-32,0,0,-2,"1900-1959",0,"",128,98,82,1,554,3,NA,NA,NA,NA,NA
"47877",2019,1,2,7,4,"2/7/2019 12:00:00 AM","WN","N557WN",929,"BWI","Baltimore, MD","Maryland",35,"JAX","Jacksonville, FL","Florida",33,830,830,0,0,0,0,"0800-0859",12,842,1018,3,1045,1021,-24,0,0,-2,"1000-1059",0,"",135,111,96,1,663,3,NA,NA,NA,NA,NA
"389847",2019,1,2,22,5,"2/22/2019 12:00:00 AM","DL","N361DN",2236,"ATL","Atlanta, GA","Georgia",34,"AUS","Austin, TX","Texas",74,2053,2120,27,27,1,1,"2000-2059",14,2134,2236,5,2225,2241,16,16,1,1,"2200-2259",0,"",152,141,122,1,813,4,16,0,0,0,0
"209314",2019,1,2,2,6,"2/2/2019 12:00:00 AM","HA","N488HA",546,"HNL","Honolulu, HI","Hawaii",2,"OGG","Kahului, HI","Hawaii",2,1914,1915,1,1,0,0,"1900-1959",13,1928,1950,4,1953,1954,1,1,0,0,"1900-1959",0,"",39,39,22,1,100,1,NA,NA,NA,NA,NA
"376629",2019,1,2,27,3,"2/27/2019 12:00:00 AM","UA","N27421",679,"PDX","Portland, OR","Oregon",92,"ORD","Chicago, IL","Illinois",41,1117,1114,-3,0,0,-1,"1100-1159",8,1122,1638,13,1705,1651,-14,0,0,-1,"1700-1759",0,"",228,217,196,1,1739,7,NA,NA,NA,NA,NA
"327174",2019,1,2,14,4,"2/14/2019 12:00:00 AM","YX","N122HQ",4526,"DCA","Washington, DC","Virginia",38,"BDL","Hartford, CT","Connecticut",11,1525,1544,19,19,1,1,"1500-1559",18,1602,1651,5,1647,1656,9,9,0,0,"1600-1659",0,"",82,72,49,1,313,2,NA,NA,NA,NA,NA
"284010",2019,1,2,4,1,"2/4/2019 12:00:00 AM","AA","N830NN",1076,"DFW","Dallas/Fort Worth, TX","Texas",74,"BNA","Nashville, TN","Tennessee",54,1844,1839,-5,0,0,-1,"1800-1859",17,1856,2018,8,2034,2026,-8,0,0,-1,"2000-2059",0,"",110,107,82,1,631,3,NA,NA,NA,NA,NA
"115176",2019,1,2,1,5,"2/1/2019 12:00:00 AM","G4","308NV",921,"ALB","Albany, NY","New York",22,"PIE","St. Petersburg, FL","Florida",33,1036,1022,-14,0,0,-1,"1000-1059",9,1031,1326,4,1334,1330,-4,0,0,-1,"1300-1359",0,"",178,188,175,1,1138,5,NA,NA,NA,NA,NA
"325291",2019,1,2,15,5,"2/15/2019 12:00:00 AM","YX","N130HQ",4462,"JAX","Jacksonville, FL","Florida",33,"DCA","Washington, DC","Virginia",38,1905,1854,-11,0,0,-1,"1900-1959",13,1907,2034,4,2102,2038,-24,0,0,-2,"2100-2159",0,"",117,104,87,1,634,3,NA,NA,NA,NA,NA
"125687",2019,1,2,8,5,"2/8/2019 12:00:00 AM","AA","N972AN",2820,"ORD","Chicago, IL","Illinois",41,"BDL","Hartford, CT","Connecticut",11,840,854,14,14,0,0,"0800-0859",14,908,1134,3,1142,1137,-5,0,0,-1,"1100-1159",0,"",122,103,86,1,783,4,NA,NA,NA,NA,NA
"223307",2019,1,2,17,7,"2/17/2019 12:00:00 AM","WN","N7744A",2076,"PHX","Phoenix, AZ","Arizona",81,"ELP","El Paso, TX","Texas",74,2110,2218,68,68,1,4,"2100-2159",9,2227,2314,3,2225,2317,52,52,1,3,"2200-2259",0,"",75,59,47,1,347,2,52,0,0,0,0
"260132",2019,1,2,14,4,"2/14/2019 12:00:00 AM","HA","N479HA",332,"HNL","Honolulu, HI","Hawaii",2,"ITO","Hilo, HI","Hawaii",2,1420,1421,1,1,0,0,"1400-1459",15,1436,1515,6,1515,1521,6,6,0,0,"1500-1559",0,"",55,60,39,1,216,1,NA,NA,NA,NA,NA
"166228",2019,1,2,9,6,"2/9/2019 12:00:00 AM","DL","N910DE",1075,"ATL","Atlanta, GA","Georgia",34,"CHS","Charleston, SC","South Carolina",37,1620,1617,-3,0,0,-1,"1600-1659",13,1630,1710,4,1731,1714,-17,0,0,-2,"1700-1759",0,"",71,57,40,1,259,2,NA,NA,NA,NA,NA
"321539",2019,1,2,11,1,"2/11/2019 12:00:00 AM","YV","N912FJ",5826,"DFW","Dallas/Fort Worth, TX","Texas",74,"BHM","Birmingham, AL","Alabama",51,2040,2206,86,86,1,5,"2000-2059",10,2216,2335,4,2220,2339,79,79,1,5,"2200-2259",0,"",100,93,79,1,597,3,30,0,0,0,49
"18156",2019,1,2,1,5,"2/1/2019 12:00:00 AM","YX","N742YX",3446,"ATL","Atlanta, GA","Georgia",34,"EWR","Newark, NJ","New Jersey",21,600,555,-5,0,0,-1,"0600-0659",10,605,746,10,810,756,-14,0,0,-1,"0800-0859",0,"",130,121,101,1,746,3,NA,NA,NA,NA,NA
"242292",2019,1,2,28,4,"2/28/2019 12:00:00 AM","WN","N8718Q",2313,"PHX","Phoenix, AZ","Arizona",81,"FLL","Fort Lauderdale, FL","Florida",33,1600,1604,4,4,0,0,"1600-1659",14,1618,2153,3,2210,2156,-14,0,0,-1,"2200-2259",0,"",250,232,215,1,1972,8,NA,NA,NA,NA,NA
"162115",2019,1,2,13,3,"2/13/2019 12:00:00 AM","DL","N595NW",1744,"MSP","Minneapolis, MN","Minnesota",63,"MCO","Orlando, FL","Florida",33,1815,1814,-1,0,0,-1,"1800-1859",12,1826,2149,4,2241,2153,-48,0,0,-2,"2200-2259",0,"",206,159,143,1,1310,6,NA,NA,NA,NA,NA
"142228",2019,1,2,24,7,"2/24/2019 12:00:00 AM","AA","N816NN",2635,"DFW","Dallas/Fort Worth, TX","Texas",74,"DEN","Denver, CO","Colorado",82,1250,1247,-3,0,0,-1,"1200-1259",19,1306,1348,8,1359,1356,-3,0,0,-1,"1300-1359",0,"",129,129,102,1,641,3,NA,NA,NA,NA,NA
"84160",2019,1,2,15,5,"2/15/2019 12:00:00 AM","OO","N260SY",4035,"SEA","Seattle, WA","Washington",93,"BOI","Boise, ID","Idaho",83,1855,1906,11,11,0,0,"1800-1859",14,1920,2116,3,2121,2119,-2,0,0,-1,"2100-2159",0,"",86,73,56,1,399,2,NA,NA,NA,NA,NA
"407816",2019,1,2,24,7,"2/24/2019 12:00:00 AM","OO","N167SY",5751,"LAX","Los Angeles, CA","California",91,"MTJ","Montrose/Delta, CO","Colorado",82,1300,1254,-6,0,0,-1,"1300-1359",16,1310,1545,10,1603,1555,-8,0,0,-1,"1600-1659",0,"",123,121,95,1,666,3,NA,NA,NA,NA,NA
"423663",2019,1,2,7,4,"2/7/2019 12:00:00 AM","OO","N954SW",5047,"IAD","Washington, DC","Virginia",38,"CKB","Clarksburg/Fairmont, WV","West Virginia",39,1230,1228,-2,0,0,-1,"1200-1259",28,1256,1330,3,1330,1333,3,3,0,0,"1300-1359",0,"",60,65,34,1,151,1,NA,NA,NA,NA,NA
"341661",2019,1,2,23,6,"2/23/2019 12:00:00 AM","DL","N3758Y",2627,"SEA","Seattle, WA","Washington",93,"LAX","Los Angeles, CA","California",91,1859,1859,0,0,0,0,"1800-1859",13,1912,2115,7,2134,2122,-12,0,0,-1,"2100-2159",0,"",155,143,123,1,954,4,NA,NA,NA,NA,NA
"261921",2019,1,2,19,2,"2/19/2019 12:00:00 AM","DL","N968DL",1940,"IND","Indianapolis, IN","Indiana",42,"ATL","Atlanta, GA","Georgia",34,810,804,-6,0,0,-1,"0800-0859",28,832,939,6,948,945,-3,0,0,-1,"0900-0959",0,"",98,101,67,1,432,2,NA,NA,NA,NA,NA
"72862",2019,1,2,24,7,"2/24/2019 12:00:00 AM","DL","N3755D",2026,"RDU","Raleigh/Durham, NC","North Carolina",36,"ATL","Atlanta, GA","Georgia",34,1615,1614,-1,0,0,-1,"1600-1659",12,1626,1731,12,1752,1743,-9,0,0,-1,"1700-1759",0,"",97,89,65,1,356,2,NA,NA,NA,NA,NA
"112782",2019,1,2,20,3,"2/20/2019 12:00:00 AM","G4","233NV",2254,"SFB","Sanford, FL","Florida",33,"BGR","Bangor, ME","Maine",12,1620,1609,-11,0,0,-1,"1600-1659",10,1619,1853,4,1922,1857,-25,0,0,-2,"1900-1959",0,"",182,168,154,1,1299,6,NA,NA,NA,NA,NA
"493418",2019,1,2,16,6,"2/16/2019 12:00:00 AM","OH","N720PS",5329,"GNV","Gainesville, FL","Florida",33,"CLT","Charlotte, NC","North Carolina",36,1947,1937,-10,0,0,-1,"1900-1959",11,1948,2052,27,2120,2119,-1,0,0,-1,"2100-2159",0,"",93,102,64,1,388,2,NA,NA,NA,NA,NA
"385586",2019,1,2,23,6,"2/23/2019 12:00:00 AM","UA","N455UA",2321,"EWR","Newark, NJ","New Jersey",21,"BOS","Boston, MA","Massachusetts",13,1130,1124,-6,0,0,-1,"1100-1159",11,1135,1215,2,1235,1217,-18,0,0,-2,"1200-1259",0,"",65,53,40,1,200,1,NA,NA,NA,NA,NA
"316311",2019,1,2,3,7,"2/3/2019 12:00:00 AM","MQ","N838AE",3803,"LGA","New York, NY","New York",22,"RDU","Raleigh/Durham, NC","North Carolina",36,629,621,-8,0,0,-1,"0600-0659",29,650,756,11,813,807,-6,0,0,-1,"0800-0859",0,"",104,106,66,1,431,2,NA,NA,NA,NA,NA
"102159",2019,1,2,11,1,"2/11/2019 12:00:00 AM","OH","N503AE",5255,"ORD","Chicago, IL","Illinois",41,"DAY","Dayton, OH","Ohio",44,1210,1204,-6,0,0,-1,"1200-1259",15,1219,1405,3,1422,1408,-14,0,0,-1,"1400-1459",0,"",72,64,46,1,240,1,NA,NA,NA,NA,NA
"440970",2019,1,2,20,3,"2/20/2019 12:00:00 AM","B6","N239JB",1887,"ORH","Worcester, MA","Massachusetts",13,"MCO","Orlando, FL","Florida",33,1620,1617,-3,0,0,-1,"1600-1659",30,1647,1928,11,1931,1939,8,8,0,0,"1900-1959",0,"",191,202,161,1,1091,5,NA,NA,NA,NA,NA
"11663",2019,1,2,26,2,"2/26/2019 12:00:00 AM","NK","N682NK",414,"FLL","Fort Lauderdale, FL","Florida",33,"BWI","Baltimore, MD","Maryland",35,1634,1631,-3,0,0,-1,"1600-1659",10,1641,1840,8,1907,1848,-19,0,0,-2,"1900-1959",0,"",153,137,119,1,925,4,NA,NA,NA,NA,NA
"279621",2019,1,2,3,7,"2/3/2019 12:00:00 AM","UA","N423UA",2088,"DEN","Denver, CO","Colorado",82,"SLC","Salt Lake City, UT","Utah",87,1119,1150,31,31,1,2,"1100-1159",16,1206,1319,2,1309,1321,12,12,0,0,"1300-1359",0,"",110,91,73,1,391,2,NA,NA,NA,NA,NA
"439328",2019,1,2,18,1,"2/18/2019 12:00:00 AM","B6","N334JB",1853,"JAX","Jacksonville, FL","Florida",33,"FLL","Fort Lauderdale, FL","Florida",33,1238,1335,57,57,1,3,"1200-1259",13,1348,1446,5,1354,1451,57,57,1,3,"1300-1359",0,"",76,76,58,1,319,2,21,0,0,0,36
"481215",2019,1,2,4,1,"2/4/2019 12:00:00 AM","WN","N8699A",790,"MCO","Orlando, FL","Florida",33,"OAK","Oakland, CA","California",91,1525,1528,3,3,0,0,"1500-1559",10,1538,1819,7,1830,1826,-4,0,0,-1,"1800-1859",0,"",365,358,341,1,2438,10,NA,NA,NA,NA,NA
"409139",2019,1,2,25,1,"2/25/2019 12:00:00 AM","OO","N494CA",3964,"DTW","Detroit, MI","Michigan",43,"SBN","South Bend, IN","Indiana",42,1740,1731,-9,0,0,-1,"1700-1759",13,1744,1818,10,1843,1828,-15,0,0,-1,"1800-1859",0,"",63,57,34,1,157,1,NA,NA,NA,NA,NA
"2583",2019,1,2,24,7,"2/24/2019 12:00:00 AM","WN","N456WN",1393,"SAN","San Diego, CA","California",91,"SJC","San Jose, CA","California",91,1645,1644,-1,0,0,-1,"1600-1659",12,1656,1756,3,1810,1759,-11,0,0,-1,"1800-1859",0,"",85,75,60,1,417,2,NA,NA,NA,NA,NA
"414893",2019,1,2,21,4,"2/21/2019 12:00:00 AM","DL","N999DN",2291,"HOU","Houston, TX","Texas",74,"ATL","Atlanta, GA","Georgia",34,1842,2030,108,108,1,7,"1800-1859",12,2042,2304,11,2144,2315,91,91,1,6,"2100-2159",0,"",122,105,82,1,696,3,62,0,0,0,29
"490881",2019,1,2,20,3,"2/20/2019 12:00:00 AM","WN","N8712L",347,"LAX","Los Angeles, CA","California",91,"BWI","Baltimore, MD","Maryland",35,1255,1311,16,16,1,1,"1200-1259",11,1322,2026,4,2055,2030,-25,0,0,-2,"2000-2059",0,"",300,259,244,1,2329,10,NA,NA,NA,NA,NA
"43936",2019,1,2,6,3,"2/6/2019 12:00:00 AM","WN","N269WN",1033,"BUF","Buffalo, NY","New York",22,"MCO","Orlando, FL","Florida",33,1300,NA,NA,NA,NA,NA,"1300-1359",NA,NA,NA,NA,1545,NA,NA,NA,NA,NA,"1500-1559",1,"B",165,NA,NA,1,1011,5,NA,NA,NA,NA,NA
"153863",2019,1,2,15,5,"2/15/2019 12:00:00 AM","WN","N777QC",2279,"MEM","Memphis, TN","Tennessee",54,"DEN","Denver, CO","Colorado",82,1045,1054,9,9,0,0,"1000-1059",11,1105,1237,5,1225,1242,17,17,1,1,"1200-1259",0,"",160,168,152,1,872,4,4,0,8,0,5
"173947",2019,1,2,19,2,"2/19/2019 12:00:00 AM","OO","N197SY",3489,"FAT","Fresno, CA","California",91,"SEA","Seattle, WA","Washington",93,600,554,-6,0,0,-1,"0600-0659",25,619,819,12,820,831,11,11,0,0,"0800-0859",0,"",140,157,120,1,748,3,NA,NA,NA,NA,NA
"361547",2019,1,2,15,5,"2/15/2019 12:00:00 AM","DL","N910DU",350,"ATL","Atlanta, GA","Georgia",34,"SJC","San Jose, CA","California",91,1924,1921,-3,0,0,-1,"1900-1959",14,1935,2150,3,2155,2153,-2,0,0,-1,"2100-2159",0,"",331,332,315,1,2116,9,NA,NA,NA,NA,NA
