"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"582647",2020,1,3,3,2,"3/3/2020 12:00:00 AM","WN","N8317M",245,"LGA","New York, NY","New York",22,"DAL","Dallas, TX","Texas",74,1740,1740,0,0,0,0,"1700-1759",13,1753,2052,118,2050,2250,120,120,1,8,"2000-2059",0,"",250,370,239,1,1381,6,0,0,120,0,0
"106993",2020,1,3,11,3,"3/11/2020 12:00:00 AM","WN","N486WN",4775,"CMH","Columbus, OH","Ohio",44,"BNA","Nashville, TN","Tennessee",54,1825,1822,-3,0,0,-1,"1800-1859",13,1835,1825,4,1850,1829,-21,0,0,-2,"1800-1859",0,"",85,67,50,1,337,2,NA,NA,NA,NA,NA
"485201",2020,1,3,9,1,"3/9/2020 12:00:00 AM","9E","N371CA",5195,"ATL","Atlanta, GA","Georgia",34,"MDW","Chicago, IL","Illinois",41,725,744,19,19,1,1,"0700-0759",12,756,826,5,826,831,5,5,0,0,"0800-0859",0,"",121,107,90,1,591,3,NA,NA,NA,NA,NA
"337812",2020,1,3,29,7,"3/29/2020 12:00:00 AM","AA","N104UW",458,"MSY","New Orleans, LA","Louisiana",72,"PHL","Philadelphia, PA","Pennsylvania",23,1540,NA,NA,NA,NA,NA,"1500-1559",NA,NA,NA,NA,1929,NA,NA,NA,NA,NA,"1900-1959",1,"D",169,NA,NA,1,1089,5,NA,NA,NA,NA,NA
"129892",2020,1,3,4,3,"3/4/2020 12:00:00 AM","OH","N608NN",5557,"DCA","Washington, DC","Virginia",38,"PVD","Providence, RI","Rhode Island",15,2220,2220,0,0,0,0,"2200-2259",15,2235,2325,3,2339,2328,-11,0,0,-1,"2300-2359",0,"",79,68,50,1,356,2,NA,NA,NA,NA,NA
"55015",2020,1,3,20,5,"3/20/2020 12:00:00 AM","DL","N117DU",1435,"DTW","Detroit, MI","Michigan",43,"DFW","Dallas/Fort Worth, TX","Texas",74,1536,1529,-7,0,0,-1,"1500-1559",11,1540,1733,13,1742,1746,4,4,0,0,"1700-1759",0,"",186,197,173,1,986,4,NA,NA,NA,NA,NA
"147774",2020,1,3,7,6,"3/7/2020 12:00:00 AM","OO","N789SK",5254,"DEN","Denver, CO","Colorado",82,"CVG","Cincinnati, OH","Kentucky",52,1740,1732,-8,0,0,-1,"1700-1759",18,1750,2159,5,2228,2204,-24,0,0,-2,"2200-2259",0,"",168,152,129,1,1069,5,NA,NA,NA,NA,NA
"561323",2020,1,3,12,4,"3/12/2020 12:00:00 AM","MQ","N282NN",4023,"BNA","Nashville, TN","Tennessee",54,"DCA","Washington, DC","Virginia",38,1458,1452,-6,0,0,-1,"1400-1459",14,1506,1725,6,1741,1731,-10,0,0,-1,"1700-1759",0,"",103,99,79,1,562,3,NA,NA,NA,NA,NA
"233599",2020,1,3,15,7,"3/15/2020 12:00:00 AM","MQ","N282NN",4185,"DFW","Dallas/Fort Worth, TX","Texas",74,"OMA","Omaha, NE","Nebraska",65,1636,1635,-1,0,0,-1,"1600-1659",22,1657,1819,5,1828,1824,-4,0,0,-1,"1800-1859",0,"",112,109,82,1,583,3,NA,NA,NA,NA,NA
"76043",2020,1,3,12,4,"3/12/2020 12:00:00 AM","NK","N611NK",1415,"SJU","San Juan, PR","Puerto Rico",3,"FLL","Fort Lauderdale, FL","Florida",33,650,646,-4,0,0,-1,"0600-0659",10,656,923,6,941,929,-12,0,0,-1,"0900-0959",0,"",171,163,147,1,1046,5,NA,NA,NA,NA,NA
"610890",2020,1,3,24,2,"3/24/2020 12:00:00 AM","OH","",5189,"CLT","Charlotte, NC","North Carolina",36,"ILM","Wilmington, NC","North Carolina",36,745,NA,NA,NA,NA,NA,"0700-0759",NA,NA,NA,NA,853,NA,NA,NA,NA,NA,"0800-0859",1,"D",68,NA,NA,1,185,1,NA,NA,NA,NA,NA
"369983",2020,1,3,15,7,"3/15/2020 12:00:00 AM","DL","N360DN",1682,"ATL","Atlanta, GA","Georgia",34,"MEM","Memphis, TN","Tennessee",54,2339,2324,-15,0,0,-1,"2300-2359",10,2334,2329,3,2359,2332,-27,0,0,-2,"2300-2359",0,"",80,68,55,1,332,2,NA,NA,NA,NA,NA
"451093",2020,1,3,11,3,"3/11/2020 12:00:00 AM","OO","N856AS",5300,"DEN","Denver, CO","Colorado",82,"BZN","Bozeman, MT","Montana",84,810,806,-4,0,0,-1,"0800-0859",15,821,948,3,1006,951,-15,0,0,-1,"1000-1059",0,"",116,105,87,1,524,3,NA,NA,NA,NA,NA
"41661",2020,1,3,10,2,"3/10/2020 12:00:00 AM","DL","N332NW",2969,"RDU","Raleigh/Durham, NC","North Carolina",36,"MSP","Minneapolis, MN","Minnesota",63,820,813,-7,0,0,-1,"0800-0859",17,830,946,3,1014,949,-25,0,0,-2,"1000-1059",0,"",174,156,136,1,980,4,NA,NA,NA,NA,NA
