"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"295242",2018,1,1,20,6,"1/20/2018 12:00:00 AM","EV","N153PQ",5560,"CAE","Columbia, SC","South Carolina",37,"ATL","Atlanta, GA","Georgia",34,1700,1654,-6,0,0,-1,"1700-1759",8,1702,1739,5,1817,1744,-33,0,0,-2,"1800-1859",0,"",77,50,37,1,192,1,NA,NA,NA,NA,NA
"222582",2018,1,1,6,6,"1/6/2018 12:00:00 AM","AA","N154AA",1492,"DFW","Dallas/Fort Worth, TX","Texas",74,"AUS","Austin, TX","Texas",74,2105,2121,16,16,1,1,"2100-2159",11,2132,2205,6,2205,2211,6,6,0,0,"2200-2259",0,"",60,50,33,1,190,1,NA,NA,NA,NA,NA
"193369",2018,1,1,5,5,"1/5/2018 12:00:00 AM","B6","N663JB",404,"ATL","Atlanta, GA","Georgia",34,"BOS","Boston, MA","Massachusetts",13,1241,1241,0,0,0,0,"1200-1259",35,1316,1512,7,1521,1519,-2,0,0,-1,"1500-1559",0,"",160,158,116,1,946,4,NA,NA,NA,NA,NA
"14238",2018,1,1,14,7,"1/14/2018 12:00:00 AM","UA","N33284",1881,"IAD","Washington, DC","Virginia",38,"SFO","San Francisco, CA","California",91,619,617,-2,0,0,-1,"0600-0659",12,629,850,5,926,855,-31,0,0,-2,"0900-0959",0,"",367,338,321,1,2419,10,NA,NA,NA,NA,NA
"431268",2018,1,1,26,5,"1/26/2018 12:00:00 AM","OO","N601XJ",4555,"SBN","South Bend, IN","Indiana",42,"DTW","Detroit, MI","Michigan",43,1730,1728,-2,0,0,-1,"1700-1759",11,1739,1811,7,1839,1818,-21,0,0,-2,"1800-1859",0,"",69,50,32,1,157,1,NA,NA,NA,NA,NA
"317965",2018,1,1,21,7,"1/21/2018 12:00:00 AM","NK","N679NK",230,"FLL","Fort Lauderdale, FL","Florida",33,"ATL","Atlanta, GA","Georgia",34,2238,140,182,182,1,12,"2200-2259",11,151,314,6,32,320,168,168,1,11,"0001-0559",0,"",114,100,83,1,581,3,0,0,0,0,168
"353323",2018,1,1,18,4,"1/18/2018 12:00:00 AM","WN","N913WN",1341,"ONT","Ontario, CA","California",91,"LAS","Las Vegas, NV","Nevada",85,1755,1754,-1,0,0,-1,"1700-1759",15,1809,1848,4,1850,1852,2,2,0,0,"1800-1859",0,"",55,58,39,1,197,1,NA,NA,NA,NA,NA
"284744",2018,1,1,17,3,"1/17/2018 12:00:00 AM","9E","N907XJ",3453,"LGA","New York, NY","New York",22,"MKE","Milwaukee, WI","Wisconsin",45,915,NA,NA,NA,NA,NA,"0900-0959",NA,NA,NA,NA,1056,NA,NA,NA,NA,NA,"1000-1059",1,"C",161,NA,NA,1,738,3,NA,NA,NA,NA,NA
"291927",2018,1,1,10,3,"1/10/2018 12:00:00 AM","EV","N153PQ",5425,"ATL","Atlanta, GA","Georgia",34,"SGF","Springfield, MO","Missouri",64,1206,1228,22,22,1,1,"1200-1259",11,1239,1302,3,1305,1305,0,0,0,0,"1300-1359",0,"",119,97,83,1,563,3,NA,NA,NA,NA,NA
"460822",2018,1,1,6,6,"1/6/2018 12:00:00 AM","WN","N946WN",3880,"PHX","Phoenix, AZ","Arizona",81,"SFO","San Francisco, CA","California",91,845,840,-5,0,0,-1,"0800-0859",14,854,945,6,1000,951,-9,0,0,-1,"1000-1059",0,"",135,131,111,1,651,3,NA,NA,NA,NA,NA
"5133",2018,1,1,23,2,"1/23/2018 12:00:00 AM","UA","N849UA",276,"DEN","Denver, CO","Colorado",82,"PDX","Portland, OR","Oregon",92,1210,1212,2,2,0,0,"1200-1259",12,1224,1355,4,1401,1359,-2,0,0,-1,"1400-1459",0,"",171,167,151,1,991,4,NA,NA,NA,NA,NA
"176282",2018,1,1,26,5,"1/26/2018 12:00:00 AM","9E","N8877A",4095,"JFK","New York, NY","New York",22,"ORF","Norfolk, VA","Virginia",38,1455,1451,-4,0,0,-1,"1400-1459",17,1508,1559,2,1634,1601,-33,0,0,-2,"1600-1659",0,"",99,70,51,1,290,2,NA,NA,NA,NA,NA
"227231",2018,1,1,16,2,"1/16/2018 12:00:00 AM","AA","N979UY",1648,"DFW","Dallas/Fort Worth, TX","Texas",74,"BOS","Boston, MA","Massachusetts",13,1825,1823,-2,0,0,-1,"1800-1859",22,1845,2247,6,2301,2253,-8,0,0,-1,"2300-2359",0,"",216,210,182,1,1562,7,NA,NA,NA,NA,NA
"444922",2018,1,1,28,7,"1/28/2018 12:00:00 AM","WN","N8308K",3873,"LAS","Las Vegas, NV","Nevada",85,"DEN","Denver, CO","Colorado",82,900,859,-1,0,0,-1,"0900-0959",11,910,1134,18,1150,1152,2,2,0,0,"1100-1159",0,"",110,113,84,1,628,3,NA,NA,NA,NA,NA
"246559",2018,1,1,17,3,"1/17/2018 12:00:00 AM","AA","N703UW",1757,"PHL","Philadelphia, PA","Pennsylvania",23,"RDU","Raleigh/Durham, NC","North Carolina",36,1825,NA,NA,NA,NA,NA,"1800-1859",NA,NA,NA,NA,2002,NA,NA,NA,NA,NA,"2000-2059",1,"B",97,NA,NA,1,337,2,NA,NA,NA,NA,NA
"142197",2018,1,1,14,7,"1/14/2018 12:00:00 AM","WN","N430WN",3016,"MCI","Kansas City, MO","Missouri",64,"LAS","Las Vegas, NV","Nevada",85,1630,1629,-1,0,0,-1,"1600-1659",13,1642,1720,5,1740,1725,-15,0,0,-1,"1700-1759",0,"",190,176,158,1,1139,5,NA,NA,NA,NA,NA
"353226",2018,1,1,18,4,"1/18/2018 12:00:00 AM","WN","N7825A",168,"OAK","Oakland, CA","California",91,"LGB","Long Beach, CA","California",91,1535,1529,-6,0,0,-1,"1500-1559",10,1539,1644,5,1655,1649,-6,0,0,-1,"1600-1659",0,"",80,80,65,1,353,2,NA,NA,NA,NA,NA
"339772",2018,1,1,16,2,"1/16/2018 12:00:00 AM","WN","N928WN",5410,"DAL","Dallas, TX","Texas",74,"ELP","El Paso, TX","Texas",74,2045,2044,-1,0,0,-1,"2000-2059",16,2100,2117,3,2130,2120,-10,0,0,-1,"2100-2159",0,"",105,96,77,1,562,3,NA,NA,NA,NA,NA
