"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"527383",2019,4,10,16,3,"10/16/2019 12:00:00 AM","9E","N8847A",5142,"RIC","Richmond, VA","Virginia",38,"JFK","New York, NY","New York",22,730,744,14,14,0,0,"0700-0759",17,801,856,9,900,905,5,5,0,0,"0900-0959",0,"",90,81,55,1,288,2,NA,NA,NA,NA,NA
"488177",2019,4,10,23,3,"10/23/2019 12:00:00 AM","B6","N775JB",504,"LGB","Long Beach, CA","California",91,"BOS","Boston, MA","Massachusetts",13,2031,2022,-9,0,0,-1,"2000-2059",18,2040,416,4,450,420,-30,0,0,-2,"0001-0559",0,"",319,298,276,1,2602,11,NA,NA,NA,NA,NA
"618341",2019,4,10,15,2,"10/15/2019 12:00:00 AM","WN","N916WN",1907,"SJC","San Jose, CA","California",91,"AUS","Austin, TX","Texas",74,1915,1910,-5,0,0,-1,"1900-1959",10,1920,15,6,40,21,-19,0,0,-2,"0001-0559",0,"",205,191,175,1,1476,6,NA,NA,NA,NA,NA
"108538",2019,4,10,17,4,"10/17/2019 12:00:00 AM","WN","N7726A",1470,"HOU","Houston, TX","Texas",74,"MKE","Milwaukee, WI","Wisconsin",45,1940,1939,-1,0,0,-1,"1900-1959",16,1955,2203,5,2210,2208,-2,0,0,-1,"2200-2259",0,"",150,149,128,1,1004,5,NA,NA,NA,NA,NA
"397954",2019,4,10,15,2,"10/15/2019 12:00:00 AM","DL","N332DN",492,"DFW","Dallas/Fort Worth, TX","Texas",74,"ATL","Atlanta, GA","Georgia",34,812,806,-6,0,0,-1,"0800-0859",14,820,1057,10,1116,1107,-9,0,0,-1,"1100-1159",0,"",124,121,97,1,731,3,NA,NA,NA,NA,NA
"575046",2019,4,10,31,4,"10/31/2019 12:00:00 AM","UA","N68834",202,"ORD","Chicago, IL","Illinois",41,"EWR","Newark, NJ","New Jersey",21,2130,2335,125,125,1,8,"2100-2159",13,2348,225,9,32,234,122,122,1,8,"0001-0559",0,"",122,119,97,1,719,3,0,0,0,0,122
"259970",2019,4,10,28,1,"10/28/2019 12:00:00 AM","UA","N25705",2082,"IAH","Houston, TX","Texas",74,"PIT","Pittsburgh, PA","Pennsylvania",23,1200,1156,-4,0,0,-1,"1200-1259",10,1206,1507,5,1542,1512,-30,0,0,-2,"1500-1559",0,"",162,136,121,1,1117,5,NA,NA,NA,NA,NA
"332223",2019,4,10,28,1,"10/28/2019 12:00:00 AM","WN","N7840A",1920,"RNO","Reno, NV","Nevada",85,"SAN","San Diego, CA","California",91,1005,1026,21,21,1,1,"1000-1059",10,1036,1145,5,1135,1150,15,15,1,1,"1100-1159",0,"",90,84,69,1,488,2,0,0,0,0,15
"237443",2019,4,10,13,7,"10/13/2019 12:00:00 AM","YX","N201JQ",5953,"DCA","Washington, DC","Virginia",38,"LGA","New York, NY","New York",22,1659,1654,-5,0,0,-1,"1600-1659",13,1707,1751,12,1825,1803,-22,0,0,-2,"1800-1859",0,"",86,69,44,1,214,1,NA,NA,NA,NA,NA
"21275",2019,4,10,4,5,"10/4/2019 12:00:00 AM","WN","N7734H",1260,"CLT","Charlotte, NC","North Carolina",36,"MDW","Chicago, IL","Illinois",41,600,617,17,17,1,1,"0600-0659",18,635,659,5,700,704,4,4,0,0,"0700-0759",0,"",120,107,84,1,584,3,NA,NA,NA,NA,NA
"543781",2019,4,10,14,1,"10/14/2019 12:00:00 AM","WN","N7868K",2425,"LAS","Las Vegas, NV","Nevada",85,"SAN","San Diego, CA","California",91,2155,2150,-5,0,0,-1,"2100-2159",13,2203,2247,3,2255,2250,-5,0,0,-1,"2200-2259",0,"",60,60,44,1,258,2,NA,NA,NA,NA,NA
"505438",2019,4,10,22,2,"10/22/2019 12:00:00 AM","MQ","N676AE",3600,"ORD","Chicago, IL","Illinois",41,"ATW","Appleton, WI","Wisconsin",45,1644,1641,-3,0,0,-1,"1600-1659",33,1714,1752,3,1739,1755,16,16,1,1,"1700-1759",0,"",55,74,38,1,161,1,0,0,16,0,0
"45757",2019,4,10,2,3,"10/2/2019 12:00:00 AM","DL","N3740C",1064,"CAK","Akron, OH","Ohio",44,"ATL","Atlanta, GA","Georgia",34,600,731,91,91,1,6,"0600-0659",20,751,904,8,743,912,89,89,1,5,"0700-0759",0,"",103,101,73,1,528,3,89,0,0,0,0
"610759",2019,4,10,25,5,"10/25/2019 12:00:00 AM","WN","N466WN",489,"DEN","Denver, CO","Colorado",82,"RDU","Raleigh/Durham, NC","North Carolina",36,1930,1928,-2,0,0,-1,"1900-1959",10,1938,22,2,40,24,-16,0,0,-2,"0001-0559",0,"",190,176,164,1,1436,6,NA,NA,NA,NA,NA
"18320",2019,4,10,3,4,"10/3/2019 12:00:00 AM","WN","N7875A",201,"LAS","Las Vegas, NV","Nevada",85,"HOU","Houston, TX","Texas",74,2025,2115,50,50,1,3,"2000-2059",15,2130,200,4,120,204,44,44,1,2,"0001-0559",0,"",175,169,150,1,1235,5,2,0,0,0,42
"263980",2019,4,10,10,4,"10/10/2019 12:00:00 AM","UA","N67845",1782,"BOI","Boise, ID","Idaho",83,"DEN","Denver, CO","Colorado",82,800,1103,183,183,1,12,"0800-0859",10,1113,1237,8,951,1245,174,174,1,11,"0900-0959",0,"",111,102,84,1,649,3,0,174,0,0,0
"74284",2019,4,10,2,3,"10/2/2019 12:00:00 AM","MQ","N618AE",3342,"AVP","Scranton/Wilkes-Barre, PA","Pennsylvania",23,"ORD","Chicago, IL","Illinois",41,735,725,-10,0,0,-1,"0700-0759",15,740,839,15,857,854,-3,0,0,-1,"0800-0859",0,"",142,149,119,1,632,3,NA,NA,NA,NA,NA
"151244",2019,4,10,1,2,"10/1/2019 12:00:00 AM","MQ","N678AE",3660,"SGF","Springfield, MO","Missouri",64,"ORD","Chicago, IL","Illinois",41,1239,1227,-12,0,0,-1,"1200-1259",15,1242,1356,10,1416,1406,-10,0,0,-1,"1400-1459",0,"",97,99,74,1,438,2,NA,NA,NA,NA,NA
"523649",2019,4,10,10,4,"10/10/2019 12:00:00 AM","AA","N982VJ",1659,"CLT","Charlotte, NC","North Carolina",36,"SFO","San Francisco, CA","California",91,1815,1845,30,30,1,2,"1800-1859",18,1903,2117,8,2056,2125,29,29,1,1,"2000-2059",0,"",341,340,314,1,2296,10,12,0,0,0,17
"51815",2019,4,10,30,3,"10/30/2019 12:00:00 AM","WN","N421LV",1088,"LGA","New York, NY","New York",22,"MCI","Kansas City, MO","Missouri",64,1030,1024,-6,0,0,-1,"1000-1059",20,1044,1241,5,1255,1246,-9,0,0,-1,"1200-1259",0,"",205,202,177,1,1107,5,NA,NA,NA,NA,NA
"60277",2019,4,10,10,4,"10/10/2019 12:00:00 AM","OH","N705PS",5658,"CLT","Charlotte, NC","North Carolina",36,"JAN","Jackson/Vicksburg, MS","Mississippi",53,1642,1640,-2,0,0,-1,"1600-1659",47,1727,1748,5,1737,1753,16,16,1,1,"1700-1759",0,"",115,133,81,1,562,3,0,0,16,0,0
"126750",2019,4,10,20,7,"10/20/2019 12:00:00 AM","AA","N309PC",2906,"ORD","Chicago, IL","Illinois",41,"PSP","Palm Springs, CA","California",91,1224,1222,-2,0,0,-1,"1200-1259",19,1241,1429,6,1439,1435,-4,0,0,-1,"1400-1459",0,"",255,253,228,1,1652,7,NA,NA,NA,NA,NA
"496371",2019,4,10,7,1,"10/7/2019 12:00:00 AM","DL","N375NC",2084,"STL","St. Louis, MO","Missouri",64,"ATL","Atlanta, GA","Georgia",34,1533,1524,-9,0,0,-1,"1500-1559",15,1539,1745,7,1809,1752,-17,0,0,-2,"1800-1859",0,"",96,88,66,1,484,2,NA,NA,NA,NA,NA
"461813",2019,4,10,8,2,"10/8/2019 12:00:00 AM","YX","N102HQ",4479,"BNA","Nashville, TN","Tennessee",54,"CLT","Charlotte, NC","North Carolina",36,1429,1427,-2,0,0,-1,"1400-1459",32,1459,1659,17,1709,1716,7,7,0,0,"1700-1759",0,"",100,109,60,1,328,2,NA,NA,NA,NA,NA
"536592",2019,4,10,18,5,"10/18/2019 12:00:00 AM","WN","N8552Z",599,"MDW","Chicago, IL","Illinois",41,"LAS","Las Vegas, NV","Nevada",85,1215,1215,0,0,0,0,"1200-1259",16,1231,1356,3,1415,1359,-16,0,0,-2,"1400-1459",0,"",240,224,205,1,1521,7,NA,NA,NA,NA,NA
"488165",2019,4,10,23,3,"10/23/2019 12:00:00 AM","B6","N715JB",1007,"SEA","Seattle, WA","Washington",93,"LGB","Long Beach, CA","California",91,615,614,-1,0,0,-1,"0600-0659",14,628,827,9,849,836,-13,0,0,-1,"0800-0859",0,"",154,142,119,1,965,4,NA,NA,NA,NA,NA
"462324",2019,4,10,16,3,"10/16/2019 12:00:00 AM","YX","N127HQ",4493,"PHL","Philadelphia, PA","Pennsylvania",23,"BNA","Nashville, TN","Tennessee",54,1511,1506,-5,0,0,-1,"1500-1559",18,1524,1622,7,1630,1629,-1,0,0,-1,"1600-1659",0,"",139,143,118,1,675,3,NA,NA,NA,NA,NA
"182236",2019,4,10,18,5,"10/18/2019 12:00:00 AM","DL","N328NB",2724,"MSY","New Orleans, LA","Louisiana",72,"LGA","New York, NY","New York",22,1151,1200,9,9,0,0,"1100-1159",24,1224,1612,13,1600,1625,25,25,1,1,"1600-1659",0,"",189,205,168,1,1183,5,0,0,25,0,0
"589187",2019,4,10,29,2,"10/29/2019 12:00:00 AM","OO","N641CA",3938,"GRB","Green Bay, WI","Wisconsin",45,"DTW","Detroit, MI","Michigan",43,1711,1705,-6,0,0,-1,"1700-1759",21,1726,1916,11,1934,1927,-7,0,0,-1,"1900-1959",0,"",83,82,50,1,287,2,NA,NA,NA,NA,NA
"22068",2019,4,10,4,5,"10/4/2019 12:00:00 AM","WN","N7811F",2236,"HOU","Houston, TX","Texas",74,"STL","St. Louis, MO","Missouri",64,2245,2245,0,0,0,0,"2200-2259",8,2253,32,7,35,39,4,4,0,0,"0001-0559",0,"",110,114,99,1,687,3,NA,NA,NA,NA,NA
"533938",2019,4,10,17,4,"10/17/2019 12:00:00 AM","WN","N8682B",1315,"SLC","Salt Lake City, UT","Utah",87,"DEN","Denver, CO","Colorado",82,700,700,0,0,0,0,"0700-0759",14,714,811,7,820,818,-2,0,0,-1,"0800-0859",0,"",80,78,57,1,391,2,NA,NA,NA,NA,NA
"483752",2019,4,10,18,5,"10/18/2019 12:00:00 AM","B6","N292JB",1236,"SJU","San Juan, PR","Puerto Rico",3,"STT","Charlotte Amalie, VI","U.S. Virgin Islands",4,727,813,46,46,1,3,"0700-0759",11,824,841,3,758,844,46,46,1,3,"0700-0759",0,"",31,31,17,1,68,1,46,0,0,0,0
"57496",2019,4,10,13,7,"10/13/2019 12:00:00 AM","F9","N341FR",1126,"MCO","Orlando, FL","Florida",33,"MKE","Milwaukee, WI","Wisconsin",45,1540,1528,-12,0,0,-1,"1500-1559",19,1547,1723,10,1730,1733,3,3,0,0,"1700-1759",0,"",170,185,156,1,1066,5,NA,NA,NA,NA,NA
"120584",2019,4,10,7,1,"10/7/2019 12:00:00 AM","WN","N569WN",2071,"OAK","Oakland, CA","California",91,"SAN","San Diego, CA","California",91,545,544,-1,0,0,-1,"0001-0559",11,555,659,3,710,702,-8,0,0,-1,"0700-0759",0,"",85,78,64,1,446,2,NA,NA,NA,NA,NA
"494503",2019,4,10,7,1,"10/7/2019 12:00:00 AM","DL","N6700",425,"ATL","Atlanta, GA","Georgia",34,"JAX","Jacksonville, FL","Florida",33,1152,1152,0,0,0,0,"1100-1159",11,1203,1245,4,1259,1249,-10,0,0,-1,"1200-1259",0,"",67,57,42,1,270,2,NA,NA,NA,NA,NA
"158786",2019,4,10,13,7,"10/13/2019 12:00:00 AM","OO","N761ND",3082,"DFW","Dallas/Fort Worth, TX","Texas",74,"ROW","Roswell, NM","New Mexico",86,1346,1337,-9,0,0,-1,"1300-1359",24,1401,1409,7,1421,1416,-5,0,0,-1,"1400-1459",0,"",95,99,68,1,435,2,NA,NA,NA,NA,NA
"454597",2019,4,10,13,7,"10/13/2019 12:00:00 AM","DL","N105DU",491,"EWR","Newark, NJ","New Jersey",21,"DTW","Detroit, MI","Michigan",43,925,916,-9,0,0,-1,"0900-0959",17,933,1059,10,1128,1109,-19,0,0,-2,"1100-1159",0,"",123,113,86,1,488,2,NA,NA,NA,NA,NA
"291766",2019,4,10,21,1,"10/21/2019 12:00:00 AM","YV","N946LR",5844,"DFW","Dallas/Fort Worth, TX","Texas",74,"MFE","Mission/McAllen/Edinburg, TX","Texas",74,1045,1107,22,22,1,1,"1000-1059",22,1129,1245,2,1224,1247,23,23,1,1,"1200-1259",0,"",99,100,76,1,469,2,22,0,1,0,0
"117496",2019,4,10,31,4,"10/31/2019 12:00:00 AM","WN","N8538V",644,"PHX","Phoenix, AZ","Arizona",81,"OAK","Oakland, CA","California",91,1145,1139,-6,0,0,-1,"1100-1159",11,1150,1325,5,1350,1330,-20,0,0,-2,"1300-1359",0,"",125,111,95,1,646,3,NA,NA,NA,NA,NA
"112140",2019,4,10,24,4,"10/24/2019 12:00:00 AM","WN","N742SW",1450,"DAL","Dallas, TX","Texas",74,"SAT","San Antonio, TX","Texas",74,1205,1218,13,13,0,0,"1200-1259",10,1228,1316,4,1315,1320,5,5,0,0,"1300-1359",0,"",70,62,48,1,247,1,NA,NA,NA,NA,NA
"595704",2019,4,10,23,3,"10/23/2019 12:00:00 AM","AA","N164NN",314,"LAX","Los Angeles, CA","California",91,"MIA","Miami, FL","Florida",33,820,818,-2,0,0,-1,"0800-0859",37,855,1616,8,1626,1624,-2,0,0,-1,"1600-1659",0,"",306,306,261,1,2342,10,NA,NA,NA,NA,NA
"339046",2019,4,10,22,2,"10/22/2019 12:00:00 AM","F9","N210FR",1426,"PHX","Phoenix, AZ","Arizona",81,"ORD","Chicago, IL","Illinois",41,29,29,0,0,0,0,"0001-0559",14,43,539,13,558,552,-6,0,0,-1,"0001-0559",0,"",209,203,176,1,1440,6,NA,NA,NA,NA,NA
"313160",2019,4,10,7,1,"10/7/2019 12:00:00 AM","YX","N437YX",4672,"CLT","Charlotte, NC","North Carolina",36,"MSY","New Orleans, LA","Louisiana",72,2238,2229,-9,0,0,-1,"2200-2259",26,2255,2330,6,2340,2336,-4,0,0,-1,"2300-2359",0,"",122,127,95,1,651,3,NA,NA,NA,NA,NA
"362635",2019,4,10,19,6,"10/19/2019 12:00:00 AM","MQ","N236NN",3476,"CMH","Columbus, OH","Ohio",44,"ORD","Chicago, IL","Illinois",41,711,711,0,0,0,0,"0700-0759",15,726,717,11,741,728,-13,0,0,-1,"0700-0759",0,"",90,77,51,1,296,2,NA,NA,NA,NA,NA
"380323",2019,4,10,8,2,"10/8/2019 12:00:00 AM","AA","N705UW",449,"CLT","Charlotte, NC","North Carolina",36,"BNA","Nashville, TN","Tennessee",54,1758,1754,-4,0,0,-1,"1700-1759",12,1806,1802,6,1826,1808,-18,0,0,-2,"1800-1859",0,"",88,74,56,1,328,2,NA,NA,NA,NA,NA
"564566",2019,4,10,27,7,"10/27/2019 12:00:00 AM","B6","N266JB",1185,"JFK","New York, NY","New York",22,"RDU","Raleigh/Durham, NC","North Carolina",36,1657,1731,34,34,1,2,"1600-1659",10,1741,1850,45,1842,1935,53,53,1,3,"1800-1859",0,"",105,124,69,1,427,2,34,0,19,0,0
"552605",2019,4,10,4,5,"10/4/2019 12:00:00 AM","OO","N987SW",5374,"TUS","Tucson, AZ","Arizona",81,"DEN","Denver, CO","Colorado",82,938,948,10,10,0,0,"0900-0959",14,1002,1228,12,1246,1240,-6,0,0,-1,"1200-1259",0,"",128,112,86,1,639,3,NA,NA,NA,NA,NA
"40626",2019,4,10,10,4,"10/10/2019 12:00:00 AM","DL","N907DN",1178,"ATL","Atlanta, GA","Georgia",34,"SEA","Seattle, WA","Washington",93,1659,1734,35,35,1,2,"1600-1659",13,1747,1935,9,1927,1944,17,17,1,1,"1900-1959",0,"",328,310,288,1,2182,9,0,0,5,0,12
"70274",2019,4,10,3,4,"10/3/2019 12:00:00 AM","EV","N16541",4333,"IAH","Houston, TX","Texas",74,"SGF","Springfield, MO","Missouri",64,1955,2000,5,5,0,0,"1900-1959",40,2040,2202,15,2140,2217,37,37,1,2,"2100-2159",0,"",105,137,82,1,513,3,0,5,32,0,0
"147246",2019,4,10,21,1,"10/21/2019 12:00:00 AM","UA","N77542",601,"TPA","Tampa, FL","Florida",33,"EWR","Newark, NJ","New Jersey",21,1315,1309,-6,0,0,-1,"1300-1359",10,1319,1525,15,1600,1540,-20,0,0,-2,"1600-1659",0,"",165,151,126,1,997,4,NA,NA,NA,NA,NA
"457239",2019,4,10,27,7,"10/27/2019 12:00:00 AM","WN","N7811F",3539,"PHX","Phoenix, AZ","Arizona",81,"AUS","Austin, TX","Texas",74,945,939,-6,0,0,-1,"0900-0959",8,947,1335,5,1400,1340,-20,0,0,-2,"1400-1459",0,"",135,121,108,1,872,4,NA,NA,NA,NA,NA
"38273",2019,4,10,9,3,"10/9/2019 12:00:00 AM","DL","N776DE",1701,"LAX","Los Angeles, CA","California",91,"SFO","San Francisco, CA","California",91,1900,1857,-3,0,0,-1,"1900-1959",10,1907,2000,5,2026,2005,-21,0,0,-2,"2000-2059",0,"",86,68,53,1,337,2,NA,NA,NA,NA,NA
"395246",2019,4,10,5,6,"10/5/2019 12:00:00 AM","DL","N962DL",2823,"CHS","Charleston, SC","South Carolina",37,"ATL","Atlanta, GA","Georgia",34,1859,1847,-12,0,0,-1,"1800-1859",13,1900,1945,14,2019,1959,-20,0,0,-2,"2000-2059",0,"",80,72,45,1,259,2,NA,NA,NA,NA,NA
"258560",2019,4,10,29,2,"10/29/2019 12:00:00 AM","UA","N57862",1725,"SFO","San Francisco, CA","California",91,"OGG","Kahului, HI","Hawaii",2,845,851,6,6,0,0,"0800-0859",41,932,1126,5,1113,1131,18,18,1,1,"1100-1159",0,"",328,340,294,1,2338,10,6,0,12,0,0
"540296",2019,4,10,23,3,"10/23/2019 12:00:00 AM","WN","N464WN",196,"MCI","Kansas City, MO","Missouri",64,"IND","Indianapolis, IN","Indiana",42,2135,2133,-2,0,0,-1,"2100-2159",7,2140,2340,4,2355,2344,-11,0,0,-1,"2300-2359",0,"",80,71,60,1,451,2,NA,NA,NA,NA,NA
"456054",2019,4,10,27,7,"10/27/2019 12:00:00 AM","WN","N770SA",5188,"LAS","Las Vegas, NV","Nevada",85,"BOI","Boise, ID","Idaho",83,855,859,4,4,0,0,"0800-0859",17,916,1132,2,1145,1134,-11,0,0,-1,"1100-1159",0,"",110,95,76,1,519,3,NA,NA,NA,NA,NA
"452346",2019,4,10,12,6,"10/12/2019 12:00:00 AM","DL","N903DN",420,"DTW","Detroit, MI","Michigan",43,"IND","Indianapolis, IN","Indiana",42,2045,2048,3,3,0,0,"2000-2059",14,2102,2144,7,2153,2151,-2,0,0,-1,"2100-2159",0,"",68,63,42,1,231,1,NA,NA,NA,NA,NA
"579734",2019,4,10,12,6,"10/12/2019 12:00:00 AM","UA","N37470",773,"DEN","Denver, CO","Colorado",82,"SMF","Sacramento, CA","California",91,1930,1930,0,0,0,0,"1900-1959",14,1944,2050,5,2106,2055,-11,0,0,-1,"2100-2159",0,"",156,145,126,1,909,4,NA,NA,NA,NA,NA
"141011",2019,4,10,19,6,"10/19/2019 12:00:00 AM","OH","N520DC",5586,"CLT","Charlotte, NC","North Carolina",36,"LEX","Lexington, KY","Kentucky",52,1805,1759,-6,0,0,-1,"1800-1859",20,1819,1906,7,1924,1913,-11,0,0,-1,"1900-1959",0,"",79,74,47,1,281,2,NA,NA,NA,NA,NA
"359581",2019,4,10,26,6,"10/26/2019 12:00:00 AM","UA","N807UA",2111,"SAT","San Antonio, TX","Texas",74,"IAH","Houston, TX","Texas",74,1845,1836,-9,0,0,-1,"1800-1859",10,1846,1924,9,1950,1933,-17,0,0,-2,"1900-1959",0,"",65,57,38,1,191,1,NA,NA,NA,NA,NA
"180093",2019,4,10,22,2,"10/22/2019 12:00:00 AM","DL","N359DN",540,"ATL","Atlanta, GA","Georgia",34,"SAN","San Diego, CA","California",91,1929,1922,-7,0,0,-1,"1900-1959",17,1939,2101,4,2105,2105,0,0,0,0,"2100-2159",0,"",276,283,262,1,1892,8,NA,NA,NA,NA,NA
"7536",2019,4,10,5,6,"10/5/2019 12:00:00 AM","AA","N970AN",2638,"ONT","Ontario, CA","California",91,"DFW","Dallas/Fort Worth, TX","Texas",74,755,801,6,6,0,0,"0700-0759",12,813,1232,9,1253,1241,-12,0,0,-1,"1200-1259",0,"",178,160,139,1,1188,5,NA,NA,NA,NA,NA
"530355",2019,4,10,13,7,"10/13/2019 12:00:00 AM","9E","N8886A",5246,"PHL","Philadelphia, PA","Pennsylvania",23,"RDU","Raleigh/Durham, NC","North Carolina",36,1405,1356,-9,0,0,-1,"1400-1459",16,1412,1521,6,1540,1527,-13,0,0,-1,"1500-1559",0,"",95,91,69,1,337,2,NA,NA,NA,NA,NA
"295175",2019,4,10,25,5,"10/25/2019 12:00:00 AM","YV","N521LR",6113,"CVG","Cincinnati, OH","Kentucky",52,"IAD","Washington, DC","Virginia",38,1945,1934,-11,0,0,-1,"1900-1959",11,1945,2040,5,2111,2045,-26,0,0,-2,"2100-2159",0,"",86,71,55,1,388,2,NA,NA,NA,NA,NA
"267606",2019,4,10,13,7,"10/13/2019 12:00:00 AM","MQ","N852AE",3869,"CLT","Charlotte, NC","North Carolina",36,"SGF","Springfield, MO","Missouri",64,922,917,-5,0,0,-1,"0900-0959",24,941,1040,14,1050,1054,4,4,0,0,"1000-1059",0,"",148,157,119,1,708,3,NA,NA,NA,NA,NA
"406582",2019,4,10,9,3,"10/9/2019 12:00:00 AM","YX","N114HQ",4342,"PHL","Philadelphia, PA","Pennsylvania",23,"CMH","Columbus, OH","Ohio",44,1520,1514,-6,0,0,-1,"1500-1559",28,1542,1652,4,1659,1656,-3,0,0,-1,"1600-1659",0,"",99,102,70,1,406,2,NA,NA,NA,NA,NA
"366067",2019,4,10,25,5,"10/25/2019 12:00:00 AM","MQ","N823AE",3843,"SJT","San Angelo, TX","Texas",74,"DFW","Dallas/Fort Worth, TX","Texas",74,1426,1619,113,113,1,7,"1400-1459",13,1632,1715,12,1538,1727,109,109,1,7,"1500-1559",0,"",72,68,43,1,229,1,0,0,0,0,109
