"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"132570",2022,3,7,27,3,"7/27/2022 12:00:00 AM","DL","N311DU",1451,"SLC","Salt Lake City, UT","Utah",87,"SNA","Santa Ana, CA","California",91,1518,1529,11,11,0,0,"1500-1559",25,1554,1619,6,1609,1625,16,16,1,1,"1600-1659",0,"",111,116,85,1,588,3,8,0,5,0,3
"210401",2022,3,7,30,6,"7/30/2022 12:00:00 AM","UA","N845UA",2436,"DEN","Denver, CO","Colorado",82,"MSY","New Orleans, LA","Louisiana",72,955,954,-1,0,0,-1,"0900-0959",19,1013,1336,3,1337,1339,2,2,0,0,"1300-1359",0,"",162,165,143,1,1062,5,NA,NA,NA,NA,NA
"437492",2022,3,7,11,1,"7/11/2022 12:00:00 AM","9E","N930XJ",5410,"DAY","Dayton, OH","Ohio",44,"DTW","Detroit, MI","Michigan",43,1700,1650,-10,0,0,-1,"1700-1759",23,1713,1750,7,1801,1757,-4,0,0,-1,"1800-1859",0,"",61,67,37,1,166,1,NA,NA,NA,NA,NA
"494550",2022,3,7,24,7,"7/24/2022 12:00:00 AM","DL","N952AT",1189,"EWR","Newark, NJ","New Jersey",21,"ATL","Atlanta, GA","Georgia",34,1022,1105,43,43,1,2,"1000-1059",12,1117,1256,6,1238,1302,24,24,1,1,"1200-1259",0,"",136,117,99,1,746,3,0,0,0,0,24
"517003",2022,3,7,5,2,"7/5/2022 12:00:00 AM","MQ","N244NN",3587,"TLH","Tallahassee, FL","Florida",33,"MIA","Miami, FL","Florida",33,624,621,-3,0,0,-1,"0600-0659",9,630,732,5,749,737,-12,0,0,-1,"0700-0759",0,"",85,76,62,1,402,2,NA,NA,NA,NA,NA
"186243",2022,3,7,13,3,"7/13/2022 12:00:00 AM","OH","N614NN",5634,"CLT","Charlotte, NC","North Carolina",36,"MYR","Myrtle Beach, SC","South Carolina",37,1634,1632,-2,0,0,-1,"1600-1659",20,1652,1727,5,1740,1732,-8,0,0,-1,"1700-1759",0,"",66,60,35,1,157,1,NA,NA,NA,NA,NA
"240267",2022,3,7,10,7,"7/10/2022 12:00:00 AM","WN","N281WN",2906,"ELP","El Paso, TX","Texas",74,"DAL","Dallas, TX","Texas",74,1300,1310,10,10,0,0,"1300-1359",10,1320,1541,3,1545,1544,-1,0,0,-1,"1500-1559",0,"",105,94,81,1,562,3,NA,NA,NA,NA,NA
"569879",2022,3,7,2,6,"7/2/2022 12:00:00 AM","UA","N24702",2375,"ORD","Chicago, IL","Illinois",41,"GRR","Grand Rapids, MI","Michigan",43,2152,2149,-3,0,0,-1,"2100-2159",17,2206,2332,4,2355,2336,-19,0,0,-2,"2300-2359",0,"",63,47,26,1,137,1,NA,NA,NA,NA,NA
"476002",2022,3,7,25,1,"7/25/2022 12:00:00 AM","B6","N187JB",776,"JFK","New York, NY","New York",22,"ORH","Worcester, MA","Massachusetts",13,1329,1321,-8,0,0,-1,"1300-1359",20,1341,1418,5,1437,1423,-14,0,0,-1,"1400-1459",0,"",68,62,37,1,150,1,NA,NA,NA,NA,NA
"31109",2022,3,7,13,3,"7/13/2022 12:00:00 AM","WN","N8523W",1737,"PHX","Phoenix, AZ","Arizona",81,"LAS","Las Vegas, NV","Nevada",85,2150,2250,60,60,1,4,"2100-2159",13,2303,2343,9,2255,2352,57,57,1,3,"2200-2259",0,"",65,62,40,1,255,2,6,0,0,0,51
