"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"262535",2018,1,3,16,5,"3/16/2018 12:00:00 AM","WN","N265WN",1255,"LAX","Los Angeles, CA","California",91,"SFO","San Francisco, CA","California",91,1300,1637,217,217,1,12,"1300-1359",11,1648,1752,6,1425,1758,213,213,1,12,"1400-1459",0,"",85,81,64,1,337,2,23,0,0,0,190
"188560",2018,1,3,18,7,"3/18/2018 12:00:00 AM","DL","N338NB",851,"ELP","El Paso, TX","Texas",74,"ATL","Atlanta, GA","Georgia",34,630,626,-4,0,0,-1,"0600-0659",14,640,1059,6,1127,1105,-22,0,0,-2,"1100-1159",0,"",177,159,139,1,1282,6,NA,NA,NA,NA,NA
"427655",2018,1,3,9,5,"3/9/2018 12:00:00 AM","WN","N931WN",5970,"SNA","Santa Ana, CA","California",91,"SMF","Sacramento, CA","California",91,1440,1446,6,6,0,0,"1400-1459",9,1455,1602,3,1605,1605,0,0,0,0,"1600-1659",0,"",85,79,67,1,404,2,NA,NA,NA,NA,NA
"199843",2018,1,3,10,6,"3/10/2018 12:00:00 AM","DL","N977AT",1647,"DTW","Detroit, MI","Michigan",43,"ATL","Atlanta, GA","Georgia",34,1214,1211,-3,0,0,-1,"1200-1259",16,1227,1403,7,1414,1410,-4,0,0,-1,"1400-1459",0,"",120,119,96,1,594,3,NA,NA,NA,NA,NA
"353089",2018,1,3,20,2,"3/20/2018 12:00:00 AM","WN","N8663A",502,"CMH","Columbus, OH","Ohio",44,"BWI","Baltimore, MD","Maryland",35,1755,1844,49,49,1,3,"1700-1759",8,1852,1947,4,1910,1951,41,41,1,2,"1900-1959",0,"",75,67,55,1,337,2,0,0,0,0,41
"20560",2018,1,3,8,4,"3/8/2018 12:00:00 AM","EV","N14203",4414,"EWR","Newark, NJ","New Jersey",21,"MSN","Madison, WI","Wisconsin",45,1048,1043,-5,0,0,-1,"1000-1059",12,1055,1200,18,1232,1218,-14,0,0,-1,"1200-1259",0,"",164,155,125,1,799,4,NA,NA,NA,NA,NA
"59986",2018,1,3,18,7,"3/18/2018 12:00:00 AM","WN","N428WN",3178,"PHX","Phoenix, AZ","Arizona",81,"DEN","Denver, CO","Colorado",82,650,650,0,0,0,0,"0600-0659",10,700,914,4,935,918,-17,0,0,-2,"0900-0959",0,"",105,88,74,1,602,3,NA,NA,NA,NA,NA
"162110",2018,1,3,13,2,"3/13/2018 12:00:00 AM","DL","N993AT",2952,"AUS","Austin, TX","Texas",74,"MSP","Minneapolis, MN","Minnesota",63,1136,1132,-4,0,0,-1,"1100-1159",13,1145,1405,7,1410,1412,2,2,0,0,"1400-1459",0,"",154,160,140,1,1042,5,NA,NA,NA,NA,NA
"98241",2018,1,3,2,5,"3/2/2018 12:00:00 AM","AA","N903AN",103,"DFW","Dallas/Fort Worth, TX","Texas",74,"SJC","San Jose, CA","California",91,1130,1126,-4,0,0,-1,"1100-1159",14,1140,1312,5,1323,1317,-6,0,0,-1,"1300-1359",0,"",233,231,212,1,1438,6,NA,NA,NA,NA,NA
"312197",2018,1,3,19,1,"3/19/2018 12:00:00 AM","UA","N68880",2385,"DEN","Denver, CO","Colorado",82,"ORD","Chicago, IL","Illinois",41,945,942,-3,0,0,-1,"0900-0959",13,955,1249,14,1313,1303,-10,0,0,-1,"1300-1359",0,"",148,141,114,1,888,4,NA,NA,NA,NA,NA
