"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"59407",2021,4,10,25,1,"10/25/2021 12:00:00 AM","WN","N461WN",4983,"SLC","Salt Lake City, UT","Utah",87,"PHX","Phoenix, AZ","Arizona",81,1500,1502,2,2,0,0,"1500-1559",14,1516,1539,7,1535,1546,11,11,0,0,"1500-1559",0,"",95,104,83,1,507,3,NA,NA,NA,NA,NA
"299866",2021,4,10,20,3,"10/20/2021 12:00:00 AM","DL","N6706Q",1574,"RDU","Raleigh/Durham, NC","North Carolina",36,"ATL","Atlanta, GA","Georgia",34,1340,1340,0,0,0,0,"1300-1359",17,1357,1451,4,1508,1455,-13,0,0,-1,"1500-1559",0,"",88,75,54,1,356,2,NA,NA,NA,NA,NA
"120771",2021,4,10,1,5,"10/1/2021 12:00:00 AM","DL","N926AT",2751,"AGS","Augusta, GA","Georgia",34,"ATL","Atlanta, GA","Georgia",34,700,659,-1,0,0,-1,"0700-0759",11,710,741,5,757,746,-11,0,0,-1,"0700-0759",0,"",57,47,31,1,143,1,NA,NA,NA,NA,NA
"273117",2021,4,10,23,6,"10/23/2021 12:00:00 AM","AA","N834AW",2407,"DFW","Dallas/Fort Worth, TX","Texas",74,"GSP","Greer, SC","South Carolina",37,1222,1221,-1,0,0,-1,"1200-1259",13,1234,1522,4,1544,1526,-18,0,0,-2,"1500-1559",0,"",142,125,108,1,862,4,NA,NA,NA,NA,NA
"461626",2021,4,10,28,4,"10/28/2021 12:00:00 AM","DL","N607AT",2744,"ATL","Atlanta, GA","Georgia",34,"HSV","Huntsville, AL","Alabama",51,1842,1840,-2,0,0,-1,"1800-1859",10,1850,1824,5,1837,1829,-8,0,0,-1,"1800-1859",0,"",55,49,34,1,151,1,NA,NA,NA,NA,NA
"346285",2021,4,10,4,1,"10/4/2021 12:00:00 AM","OO","N402SY",3313,"LAX","Los Angeles, CA","California",91,"MFR","Medford, OR","Oregon",92,1440,1451,11,11,0,0,"1400-1459",17,1508,1637,6,1643,1643,0,0,0,0,"1600-1659",0,"",123,112,89,1,630,3,NA,NA,NA,NA,NA
"334518",2021,4,10,29,5,"10/29/2021 12:00:00 AM","OH","N723PS",5342,"MSP","Minneapolis, MN","Minnesota",63,"PHL","Philadelphia, PA","Pennsylvania",23,1406,1409,3,3,0,0,"1400-1459",19,1428,1756,9,1747,1805,18,18,1,1,"1700-1759",0,"",161,176,148,1,980,4,3,0,15,0,0
"510087",2021,4,10,27,3,"10/27/2021 12:00:00 AM","OH","N500AE",5187,"ALB","Albany, NY","New York",22,"DCA","Washington, DC","Virginia",38,1722,1842,80,80,1,5,"1700-1759",3,1845,1944,8,1849,1952,63,63,1,4,"1800-1859",0,"",87,70,59,1,318,2,63,0,0,0,0
"488170",2021,4,10,22,5,"10/22/2021 12:00:00 AM","HA","N492HA",197,"KOA","Kona, HI","Hawaii",2,"HNL","Honolulu, HI","Hawaii",2,1045,1038,-7,0,0,-1,"1000-1059",9,1047,1116,6,1136,1122,-14,0,0,-1,"1100-1159",0,"",51,44,29,1,163,1,NA,NA,NA,NA,NA
"312827",2021,4,10,14,4,"10/14/2021 12:00:00 AM","F9","N338FR",1998,"LAS","Las Vegas, NV","Nevada",85,"LIT","Little Rock, AR","Arkansas",71,1540,1543,3,3,0,0,"1500-1559",21,1604,2022,7,2040,2029,-11,0,0,-1,"2000-2059",0,"",180,166,138,1,1294,6,NA,NA,NA,NA,NA
"465402",2021,4,10,30,6,"10/30/2021 12:00:00 AM","DL","N670DN",1671,"FLL","Fort Lauderdale, FL","Florida",33,"ATL","Atlanta, GA","Georgia",34,1525,1538,13,13,0,0,"1500-1559",11,1549,1709,6,1716,1715,-1,0,0,-1,"1700-1759",0,"",111,97,80,1,581,3,NA,NA,NA,NA,NA
"189025",2021,4,10,7,4,"10/7/2021 12:00:00 AM","OO","N439SW",4333,"SLC","Salt Lake City, UT","Utah",87,"PIH","Pocatello, ID","Idaho",83,1130,1122,-8,0,0,-1,"1100-1159",17,1139,1216,3,1228,1219,-9,0,0,-1,"1200-1259",0,"",58,57,37,1,150,1,NA,NA,NA,NA,NA
"406401",2021,4,10,24,7,"10/24/2021 12:00:00 AM","WN","N475WN",4471,"SNA","Santa Ana, CA","California",91,"SJC","San Jose, CA","California",91,935,951,16,16,1,1,"0900-0959",10,1001,1104,3,1050,1107,17,17,1,1,"1000-1059",0,"",75,76,63,1,342,2,0,0,1,0,16
"191202",2021,4,10,15,5,"10/15/2021 12:00:00 AM","OO","N255SY",3518,"LAX","Los Angeles, CA","California",91,"PDX","Portland, OR","Oregon",92,1022,1024,2,2,0,0,"1000-1059",17,1041,1244,5,1248,1249,1,1,0,0,"1200-1259",0,"",146,145,123,1,834,4,NA,NA,NA,NA,NA
"512295",2021,4,10,6,3,"10/6/2021 12:00:00 AM","OO","N829SK",3776,"BIS","Bismarck/Mandan, ND","North Dakota",66,"MSP","Minneapolis, MN","Minnesota",63,537,527,-10,0,0,-1,"0001-0559",12,539,636,4,700,640,-20,0,0,-2,"0700-0759",0,"",83,73,57,1,386,2,NA,NA,NA,NA,NA
"350383",2021,4,10,6,3,"10/6/2021 12:00:00 AM","OO","N116SY",5272,"DEN","Denver, CO","Colorado",82,"FCA","Kalispell, MT","Montana",84,1545,1544,-1,0,0,-1,"1500-1559",21,1605,1749,3,1807,1752,-15,0,0,-1,"1800-1859",0,"",142,128,104,1,752,4,NA,NA,NA,NA,NA
"172263",2021,4,10,28,4,"10/28/2021 12:00:00 AM","NK","N502NK",460,"LAX","Los Angeles, CA","California",91,"IAH","Houston, TX","Texas",74,545,539,-6,0,0,-1,"0001-0559",12,551,1044,9,1102,1053,-9,0,0,-1,"1100-1159",0,"",197,194,173,1,1379,6,NA,NA,NA,NA,NA
"408594",2021,4,10,19,2,"10/19/2021 12:00:00 AM","9E","N833AY",4692,"BIS","Bismarck/Mandan, ND","North Dakota",66,"MSP","Minneapolis, MN","Minnesota",63,1515,1505,-10,0,0,-1,"1500-1559",9,1514,1613,3,1645,1616,-29,0,0,-2,"1600-1659",0,"",90,71,59,1,386,2,NA,NA,NA,NA,NA
"52464",2021,4,10,25,1,"10/25/2021 12:00:00 AM","YX","N132HQ",4974,"PHL","Philadelphia, PA","Pennsylvania",23,"DTW","Detroit, MI","Michigan",43,1540,1533,-7,0,0,-1,"1500-1559",16,1549,1706,11,1735,1717,-18,0,0,-2,"1700-1759",0,"",115,104,77,1,453,2,NA,NA,NA,NA,NA
"431428",2021,4,10,23,6,"10/23/2021 12:00:00 AM","AA","N813AW",702,"DFW","Dallas/Fort Worth, TX","Texas",74,"ICT","Wichita, KS","Kansas",62,1435,1429,-6,0,0,-1,"1400-1459",15,1444,1537,3,1555,1540,-15,0,0,-1,"1500-1559",0,"",80,71,53,1,328,2,NA,NA,NA,NA,NA
"25823",2021,4,10,13,3,"10/13/2021 12:00:00 AM","YX","N859RW",3405,"CHS","Charleston, SC","South Carolina",37,"EWR","Newark, NJ","New Jersey",21,1800,1821,21,21,1,1,"1800-1859",14,1835,2012,17,2010,2029,19,19,1,1,"2000-2059",0,"",130,128,97,1,628,3,10,0,0,0,9
"423234",2021,4,10,11,1,"10/11/2021 12:00:00 AM","AA","N119NN",2691,"SFO","San Francisco, CA","California",91,"ORD","Chicago, IL","Illinois",41,932,927,-5,0,0,-1,"0900-0959",18,945,1536,26,1557,1602,5,5,0,0,"1500-1559",0,"",265,275,231,1,1846,8,NA,NA,NA,NA,NA
"326379",2021,4,10,15,5,"10/15/2021 12:00:00 AM","MQ","N909AE",4205,"DRT","Del Rio, TX","Texas",74,"DFW","Dallas/Fort Worth, TX","Texas",74,1500,1450,-10,0,0,-1,"1500-1559",18,1508,1602,5,1621,1607,-14,0,0,-1,"1600-1659",0,"",81,77,54,1,335,2,NA,NA,NA,NA,NA
"81010",2021,4,10,31,7,"10/31/2021 12:00:00 AM","YX","N137HQ",4581,"PHL","Philadelphia, PA","Pennsylvania",23,"BGR","Bangor, ME","Maine",12,1042,1037,-5,0,0,-1,"1000-1059",20,1057,1206,24,1227,1230,3,3,0,0,"1200-1259",0,"",105,113,69,1,473,2,NA,NA,NA,NA,NA
"241493",2021,4,10,6,3,"10/6/2021 12:00:00 AM","WN","N226WN",3806,"BWI","Baltimore, MD","Maryland",35,"MCO","Orlando, FL","Florida",33,1810,1811,1,1,0,0,"1800-1859",12,1823,2010,6,2030,2016,-14,0,0,-1,"2000-2059",0,"",140,125,107,1,787,4,NA,NA,NA,NA,NA
"204800",2021,4,10,13,3,"10/13/2021 12:00:00 AM","UA","N73256",2470,"RNO","Reno, NV","Nevada",85,"DEN","Denver, CO","Colorado",82,1345,1344,-1,0,0,-1,"1300-1359",12,1356,1637,8,1659,1645,-14,0,0,-1,"1600-1659",0,"",134,121,101,1,804,4,NA,NA,NA,NA,NA
"344277",2021,4,10,30,6,"10/30/2021 12:00:00 AM","OO","N896SK",3208,"YUM","Yuma, AZ","Arizona",81,"PHX","Phoenix, AZ","Arizona",81,1507,1457,-10,0,0,-1,"1500-1559",11,1508,1540,5,1600,1545,-15,0,0,-1,"1600-1659",0,"",53,48,32,1,160,1,NA,NA,NA,NA,NA
"282357",2021,4,10,20,3,"10/20/2021 12:00:00 AM","B6","N966JT",1498,"DEN","Denver, CO","Colorado",82,"JFK","New York, NY","New York",22,1410,1358,-12,0,0,-1,"1400-1459",20,1418,1922,7,1958,1929,-29,0,0,-2,"1900-1959",0,"",228,211,184,1,1626,7,NA,NA,NA,NA,NA
"109934",2021,4,10,4,1,"10/4/2021 12:00:00 AM","AS","N922VA",795,"PDX","Portland, OR","Oregon",92,"SEA","Seattle, WA","Washington",93,600,557,-3,0,0,-1,"0600-0659",21,618,643,10,708,653,-15,0,0,-1,"0700-0759",0,"",68,56,25,1,129,1,NA,NA,NA,NA,NA
"489754",2021,4,10,24,7,"10/24/2021 12:00:00 AM","HA","N479HA",346,"HNL","Honolulu, HI","Hawaii",2,"OGG","Kahului, HI","Hawaii",2,1449,1441,-8,0,0,-1,"1400-1459",11,1452,1514,5,1532,1519,-13,0,0,-1,"1500-1559",0,"",43,38,22,1,100,1,NA,NA,NA,NA,NA
"560662",2021,4,10,2,6,"10/2/2021 12:00:00 AM","WN","N8523W",5628,"SDF","Louisville, KY","Kentucky",52,"MCO","Orlando, FL","Florida",33,1405,1404,-1,0,0,-1,"1400-1459",7,1411,1545,10,1610,1555,-15,0,0,-1,"1600-1659",0,"",125,111,94,1,719,3,NA,NA,NA,NA,NA
"391532",2021,4,10,10,7,"10/10/2021 12:00:00 AM","WN","N8669B",4018,"PHX","Phoenix, AZ","Arizona",81,"DEN","Denver, CO","Colorado",82,1420,1432,12,12,0,0,"1400-1459",7,1439,1702,4,1700,1706,6,6,0,0,"1700-1759",0,"",100,94,83,1,602,3,NA,NA,NA,NA,NA
"411201",2021,4,10,2,6,"10/2/2021 12:00:00 AM","9E","N924EV",4777,"DTW","Detroit, MI","Michigan",43,"AZO","Kalamazoo, MI","Michigan",43,2250,2245,-5,0,0,-1,"2200-2259",18,2303,2330,6,2337,2336,-1,0,0,-1,"2300-2359",0,"",47,51,27,1,113,1,NA,NA,NA,NA,NA
"411181",2021,4,10,13,3,"10/13/2021 12:00:00 AM","9E","N833AY",4776,"MSP","Minneapolis, MN","Minnesota",63,"BIS","Bismarck/Mandan, ND","North Dakota",66,1515,1512,-3,0,0,-1,"1500-1559",17,1529,1630,3,1642,1633,-9,0,0,-1,"1600-1659",0,"",87,81,61,1,386,2,NA,NA,NA,NA,NA
"361536",2021,4,10,5,2,"10/5/2021 12:00:00 AM","QX","N450QX",2326,"BLI","Bellingham, WA","Washington",93,"SEA","Seattle, WA","Washington",93,925,921,-4,0,0,-1,"0900-0959",7,928,1000,8,1016,1008,-8,0,0,-1,"1000-1059",0,"",51,47,32,1,93,1,NA,NA,NA,NA,NA
"102354",2021,4,10,22,5,"10/22/2021 12:00:00 AM","AA","N970NN",1184,"BOS","Boston, MA","Massachusetts",13,"CLT","Charlotte, NC","North Carolina",36,1851,1844,-7,0,0,-1,"1800-1859",17,1901,2055,9,2130,2104,-26,0,0,-2,"2100-2159",0,"",159,140,114,1,728,3,NA,NA,NA,NA,NA
"133182",2021,4,10,8,5,"10/8/2021 12:00:00 AM","DL","N356DN",1592,"JFK","New York, NY","New York",22,"MCO","Orlando, FL","Florida",33,1125,1124,-1,0,0,-1,"1100-1159",11,1135,1416,11,1402,1427,25,25,1,1,"1400-1459",0,"",157,183,161,1,944,4,0,0,25,0,0
"8619",2021,4,10,16,6,"10/16/2021 12:00:00 AM","WN","N8513F",4513,"STL","St. Louis, MO","Missouri",64,"BOS","Boston, MA","Massachusetts",13,815,814,-1,0,0,-1,"0800-0859",8,822,1118,4,1150,1122,-28,0,0,-2,"1100-1159",0,"",155,128,116,1,1047,5,NA,NA,NA,NA,NA
"548780",2021,4,10,6,3,"10/6/2021 12:00:00 AM","UA","N13227",2137,"TPA","Tampa, FL","Florida",33,"ORD","Chicago, IL","Illinois",41,1125,1113,-12,0,0,-1,"1100-1159",13,1126,1241,12,1320,1253,-27,0,0,-2,"1300-1359",0,"",175,160,135,1,1011,5,NA,NA,NA,NA,NA
"335190",2021,4,10,28,4,"10/28/2021 12:00:00 AM","OH","N565NN",5367,"DCA","Washington, DC","Virginia",38,"MSY","New Orleans, LA","Louisiana",72,1354,1355,1,1,0,0,"1300-1359",28,1423,1549,6,1541,1555,14,14,0,0,"1500-1559",0,"",167,180,146,1,969,4,NA,NA,NA,NA,NA
"353856",2021,4,10,31,7,"10/31/2021 12:00:00 AM","OO","N432SW",5544,"DEN","Denver, CO","Colorado",82,"MLI","Moline, IL","Illinois",41,945,945,0,0,0,0,"0900-0959",23,1008,1239,3,1254,1242,-12,0,0,-1,"1200-1259",0,"",129,117,91,1,752,4,NA,NA,NA,NA,NA
"501462",2021,4,10,10,7,"10/10/2021 12:00:00 AM","NK","N930NK",720,"LAX","Los Angeles, CA","California",91,"LAS","Las Vegas, NV","Nevada",85,1117,1125,8,8,0,0,"1100-1159",15,1140,1219,6,1231,1225,-6,0,0,-1,"1200-1259",0,"",74,60,39,1,236,1,NA,NA,NA,NA,NA
"484437",2021,4,10,26,2,"10/26/2021 12:00:00 AM","DL","N851DN",1180,"CVG","Cincinnati, OH","Kentucky",52,"LAS","Las Vegas, NV","Nevada",85,725,723,-2,0,0,-1,"0700-0759",10,733,814,3,832,817,-15,0,0,-1,"0800-0859",0,"",247,234,221,1,1678,7,NA,NA,NA,NA,NA
"445133",2021,4,10,24,7,"10/24/2021 12:00:00 AM","AA","N832AW",2345,"CVG","Cincinnati, OH","Kentucky",52,"DFW","Dallas/Fort Worth, TX","Texas",74,1937,2009,32,32,1,2,"1900-1959",23,2032,2133,8,2114,2141,27,27,1,1,"2100-2159",0,"",157,152,121,1,812,4,8,0,0,0,19
"17522",2021,4,10,19,2,"10/19/2021 12:00:00 AM","YV","N86371",6376,"SRQ","Sarasota/Bradenton, FL","Florida",33,"IAH","Houston, TX","Texas",74,1555,1602,7,7,0,0,"1500-1559",15,1617,1738,4,1725,1742,17,17,1,1,"1700-1759",0,"",150,160,141,1,796,4,0,0,17,0,0
"467126",2021,4,10,31,7,"10/31/2021 12:00:00 AM","DL","N111DC",1398,"ATL","Atlanta, GA","Georgia",34,"SAT","San Antonio, TX","Texas",74,2235,2234,-1,0,0,-1,"2200-2259",12,2246,2348,3,2355,2351,-4,0,0,-1,"2300-2359",0,"",140,137,122,1,874,4,NA,NA,NA,NA,NA
"142551",2021,4,10,22,5,"10/22/2021 12:00:00 AM","DL","N659DL",2539,"JAX","Jacksonville, FL","Florida",33,"ATL","Atlanta, GA","Georgia",34,533,529,-4,0,0,-1,"0001-0559",11,540,624,5,640,629,-11,0,0,-1,"0600-0659",0,"",67,60,44,1,270,2,NA,NA,NA,NA,NA
"102887",2021,4,10,2,6,"10/2/2021 12:00:00 AM","AA","N827AW",1201,"JAX","Jacksonville, FL","Florida",33,"CLT","Charlotte, NC","North Carolina",36,1349,1346,-3,0,0,-1,"1300-1359",11,1357,1454,21,1520,1515,-5,0,0,-1,"1500-1559",0,"",91,89,57,1,328,2,NA,NA,NA,NA,NA
"562266",2021,4,10,3,7,"10/3/2021 12:00:00 AM","WN","N8800L",1166,"FLL","Fort Lauderdale, FL","Florida",33,"BNA","Nashville, TN","Tennessee",54,1820,1829,9,9,0,0,"1800-1859",14,1843,1932,5,1940,1937,-3,0,0,-1,"1900-1959",0,"",140,128,109,1,793,4,NA,NA,NA,NA,NA
"512816",2021,4,10,11,1,"10/11/2021 12:00:00 AM","OO","N308SY",3802,"SEA","Seattle, WA","Washington",93,"PDX","Portland, OR","Oregon",92,2259,2307,8,8,0,0,"2200-2259",14,2321,2350,3,2350,2353,3,3,0,0,"2300-2359",0,"",51,46,29,1,129,1,NA,NA,NA,NA,NA
"67512",2021,4,10,10,7,"10/10/2021 12:00:00 AM","WN","N7845A",3607,"DAL","Dallas, TX","Texas",74,"OMA","Omaha, NE","Nebraska",65,2010,NA,NA,NA,NA,NA,"2000-2059",NA,NA,NA,NA,2155,NA,NA,NA,NA,NA,"2100-2159",1,"A",105,NA,NA,1,586,3,NA,NA,NA,NA,NA
"186703",2021,4,10,28,4,"10/28/2021 12:00:00 AM","OO","N403SY",3465,"SFO","San Francisco, CA","California",91,"SNA","Santa Ana, CA","California",91,1430,1424,-6,0,0,-1,"1400-1459",11,1435,1543,5,1557,1548,-9,0,0,-1,"1500-1559",0,"",87,84,68,1,372,2,NA,NA,NA,NA,NA
"181359",2021,4,10,14,4,"10/14/2021 12:00:00 AM","OO","N170PQ",3938,"DTW","Detroit, MI","Michigan",43,"IAD","Washington, DC","Virginia",38,1015,1210,115,115,1,7,"1000-1059",55,1305,1405,5,1142,1410,148,148,1,9,"1100-1159",0,"",87,120,60,1,383,2,0,148,0,0,0
