"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"402362",2018,4,11,29,4,"11/29/2018 12:00:00 AM","MQ","N849AE",3378,"LGA","New York, NY","New York",22,"PIT","Pittsburgh, PA","Pennsylvania",23,2100,2135,35,35,1,2,"2100-2159",29,2204,2307,6,2235,2313,38,38,1,2,"2200-2259",0,"",95,98,63,1,335,2,35,0,3,0,0
"446690",2018,4,11,23,5,"11/23/2018 12:00:00 AM","UA","N78509",1818,"EWR","Newark, NJ","New Jersey",21,"ORD","Chicago, IL","Illinois",41,1002,955,-7,0,0,-1,"1000-1059",14,1009,1059,4,1136,1103,-33,0,0,-2,"1100-1159",0,"",154,128,110,1,719,3,NA,NA,NA,NA,NA
"168742",2018,4,11,4,7,"11/4/2018 12:00:00 AM","DL","N359NB",2277,"SLC","Salt Lake City, UT","Utah",87,"JAC","Jackson, WY","Wyoming",88,2015,2142,87,87,1,5,"2000-2059",12,2154,2235,3,2116,2238,82,82,1,5,"2100-2159",0,"",61,56,41,1,205,1,82,0,0,0,0
"299034",2018,4,11,14,3,"11/14/2018 12:00:00 AM","OO","N287SY",3674,"DFW","Dallas/Fort Worth, TX","Texas",74,"LGA","New York, NY","New York",22,700,652,-8,0,0,-1,"0700-0759",73,805,1147,18,1138,1205,27,27,1,1,"1100-1159",0,"",218,253,162,1,1389,6,0,0,27,0,0
"247553",2018,4,11,21,3,"11/21/2018 12:00:00 AM","AA","N988AL",2526,"LAS","Las Vegas, NV","Nevada",85,"DFW","Dallas/Fort Worth, TX","Texas",74,132,127,-5,0,0,-1,"0001-0559",7,134,542,5,603,547,-16,0,0,-2,"0600-0659",0,"",151,140,128,1,1055,5,NA,NA,NA,NA,NA
"218841",2018,4,11,15,4,"11/15/2018 12:00:00 AM","DL","N821DN",1851,"JAX","Jacksonville, FL","Florida",33,"ATL","Atlanta, GA","Georgia",34,730,728,-2,0,0,-1,"0700-0759",14,742,825,11,850,836,-14,0,0,-1,"0800-0859",0,"",80,68,43,1,270,2,NA,NA,NA,NA,NA
"195991",2018,4,11,2,5,"11/2/2018 12:00:00 AM","9E","N337PQ",5176,"ATL","Atlanta, GA","Georgia",34,"RST","Rochester, MN","Minnesota",63,1345,1337,-8,0,0,-1,"1300-1359",12,1349,1440,2,1509,1442,-27,0,0,-2,"1500-1559",0,"",144,125,111,1,831,4,NA,NA,NA,NA,NA
"454831",2018,4,11,29,4,"11/29/2018 12:00:00 AM","WN","N453WN",1060,"EWR","Newark, NJ","New Jersey",21,"FLL","Fort Lauderdale, FL","Florida",33,600,604,4,4,0,0,"0600-0659",16,620,846,5,910,851,-19,0,0,-2,"0900-0959",0,"",190,167,146,1,1065,5,NA,NA,NA,NA,NA
"183452",2018,4,11,6,2,"11/6/2018 12:00:00 AM","WN","N499WN",1490,"ATL","Atlanta, GA","Georgia",34,"MCO","Orlando, FL","Florida",33,615,610,-5,0,0,-1,"0600-0659",16,626,725,7,740,732,-8,0,0,-1,"0700-0759",0,"",85,82,59,1,404,2,NA,NA,NA,NA,NA
"284101",2018,4,11,20,2,"11/20/2018 12:00:00 AM","WN","N556WN",2099,"PHL","Philadelphia, PA","Pennsylvania",23,"STL","St. Louis, MO","Missouri",64,2030,2059,29,29,1,1,"2000-2059",14,2113,2212,4,2200,2216,16,16,1,1,"2200-2259",0,"",150,137,119,1,814,4,2,0,0,0,14
