"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"216878",2019,2,6,17,1,"6/17/2019 12:00:00 AM","YX","N746YX",3668,"EWR","Newark, NJ","New Jersey",21,"RDU","Raleigh/Durham, NC","North Carolina",36,1830,1828,-2,0,0,-1,"1800-1859",30,1858,2025,7,2024,2032,8,8,0,0,"2000-2059",0,"",114,124,87,1,416,2,NA,NA,NA,NA,NA
"464010",2019,2,6,25,2,"6/25/2019 12:00:00 AM","G4","307NV",2135,"SFB","Sanford, FL","Florida",33,"OMA","Omaha, NE","Nebraska",65,630,630,0,0,0,0,"0600-0659",16,646,825,5,834,830,-4,0,0,-1,"0800-0859",0,"",184,180,159,1,1195,5,NA,NA,NA,NA,NA
"567335",2019,2,6,8,6,"6/8/2019 12:00:00 AM","UA","N14228",1176,"MSY","New Orleans, LA","Louisiana",72,"IAH","Houston, TX","Texas",74,1150,1139,-11,0,0,-1,"1100-1159",10,1149,1240,6,1304,1246,-18,0,0,-2,"1300-1359",0,"",74,67,51,1,305,2,NA,NA,NA,NA,NA
"140226",2019,2,6,24,1,"6/24/2019 12:00:00 AM","OO","N943SW",5131,"LAR","Laramie, WY","Wyoming",88,"DEN","Denver, CO","Colorado",82,615,609,-6,0,0,-1,"0600-0659",27,636,700,8,710,708,-2,0,0,-1,"0700-0759",0,"",55,59,24,1,113,1,NA,NA,NA,NA,NA
"23693",2019,2,6,15,6,"6/15/2019 12:00:00 AM","AA","N9023N",1508,"JAC","Jackson, WY","Wyoming",88,"DFW","Dallas/Fort Worth, TX","Texas",74,735,720,-15,0,0,-1,"0700-0759",13,733,1046,24,1124,1110,-14,0,0,-1,"1100-1159",0,"",169,170,133,1,1047,5,NA,NA,NA,NA,NA
"134990",2019,2,6,20,4,"6/20/2019 12:00:00 AM","OO","N250SY",4758,"TUL","Tulsa, OK","Oklahoma",73,"SLC","Salt Lake City, UT","Utah",87,1803,1801,-2,0,0,-1,"1800-1859",13,1814,1935,3,1945,1938,-7,0,0,-1,"1900-1959",0,"",162,157,141,1,926,4,NA,NA,NA,NA,NA
"589673",2019,2,6,30,7,"6/30/2019 12:00:00 AM","WN","N8584Z",3262,"BWI","Baltimore, MD","Maryland",35,"BUF","Buffalo, NY","New York",22,2225,2240,15,15,1,1,"2200-2259",18,2258,2347,4,2335,2351,16,16,1,1,"2300-2359",0,"",70,71,49,1,281,2,0,0,1,0,15
"524208",2019,2,6,13,4,"6/13/2019 12:00:00 AM","B6","N584JB",2136,"LGB","Long Beach, CA","California",91,"SFO","San Francisco, CA","California",91,1311,1303,-8,0,0,-1,"1300-1359",10,1313,1409,46,1437,1455,18,18,1,1,"1400-1459",0,"",86,112,56,1,354,2,0,0,18,0,0
"21628",2019,2,6,25,2,"6/25/2019 12:00:00 AM","AA","N853NN",1438,"ORD","Chicago, IL","Illinois",41,"MIA","Miami, FL","Florida",33,830,829,-1,0,0,-1,"0800-0859",14,843,1218,6,1249,1224,-25,0,0,-2,"1200-1259",0,"",199,175,155,1,1197,5,NA,NA,NA,NA,NA
"514059",2019,2,6,7,5,"6/7/2019 12:00:00 AM","UA","N69840",681,"SFO","San Francisco, CA","California",91,"LAS","Las Vegas, NV","Nevada",85,2040,2109,29,29,1,1,"2000-2059",22,2131,2235,8,2213,2243,30,30,1,2,"2200-2259",0,"",93,94,64,1,414,2,0,0,1,0,29
"85130",2019,2,6,22,6,"6/22/2019 12:00:00 AM","AA","N90024",2948,"TYS","Knoxville, TN","Tennessee",54,"DFW","Dallas/Fort Worth, TX","Texas",74,620,620,0,0,0,0,"0600-0659",16,636,720,10,741,730,-11,0,0,-1,"0700-0759",0,"",141,130,104,1,771,4,NA,NA,NA,NA,NA
"419885",2019,2,6,11,2,"6/11/2019 12:00:00 AM","OO","N768SK",3180,"YUM","Yuma, AZ","Arizona",81,"DFW","Dallas/Fort Worth, TX","Texas",74,655,653,-2,0,0,-1,"0600-0659",14,707,1118,8,1140,1126,-14,0,0,-1,"1100-1159",0,"",165,153,131,1,1022,5,NA,NA,NA,NA,NA
