"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"115010",2021,3,7,18,7,"7/18/2021 12:00:00 AM","DL","N122DN",2105,"BOI","Boise, ID","Idaho",83,"MSP","Minneapolis, MN","Minnesota",63,542,539,-3,0,0,-1,"0001-0559",10,549,904,5,930,909,-21,0,0,-2,"0900-0959",0,"",168,150,135,1,1142,5,NA,NA,NA,NA,NA
"186853",2021,3,7,3,6,"7/3/2021 12:00:00 AM","HA","N489HA",526,"HNL","Honolulu, HI","Hawaii",2,"OGG","Kahului, HI","Hawaii",2,1830,1839,9,9,0,0,"1800-1859",11,1850,1914,6,1910,1920,10,10,0,0,"1900-1959",0,"",40,41,24,1,100,1,NA,NA,NA,NA,NA
"158875",2021,3,7,13,2,"7/13/2021 12:00:00 AM","F9","N238FR",1761,"CVG","Cincinnati, OH","Kentucky",52,"TPA","Tampa, FL","Florida",33,1107,1104,-3,0,0,-1,"1100-1159",15,1119,1302,12,1322,1314,-8,0,0,-1,"1300-1359",0,"",135,130,103,1,773,4,NA,NA,NA,NA,NA
"386968",2021,3,7,29,4,"7/29/2021 12:00:00 AM","AS","N609AS",65,"SEA","Seattle, WA","Washington",93,"KTN","Ketchikan, AK","Alaska",1,756,754,-2,0,0,-1,"0700-0759",36,830,857,16,859,913,14,14,0,0,"0800-0859",0,"",123,139,87,1,680,3,NA,NA,NA,NA,NA
"368307",2021,3,7,10,6,"7/10/2021 12:00:00 AM","AA","N176UW",2464,"ORD","Chicago, IL","Illinois",41,"LAS","Las Vegas, NV","Nevada",85,2045,2130,45,45,1,3,"2000-2059",22,2152,2258,12,2237,2310,33,33,1,2,"2200-2259",0,"",232,220,186,1,1514,7,33,0,0,0,0
"85714",2021,3,7,29,4,"7/29/2021 12:00:00 AM","YX","N645RW",3582,"ORD","Chicago, IL","Illinois",41,"CID","Cedar Rapids/Iowa City, IA","Iowa",61,1935,1933,-2,0,0,-1,"1900-1959",26,1959,2039,3,2045,2042,-3,0,0,-1,"2000-2059",0,"",70,69,40,1,196,1,NA,NA,NA,NA,NA
"217804",2021,3,7,20,2,"7/20/2021 12:00:00 AM","NK","N646NK",177,"CLE","Cleveland, OH","Ohio",44,"TPA","Tampa, FL","Florida",33,1048,1049,1,1,0,0,"1000-1059",11,1100,1302,6,1315,1308,-7,0,0,-1,"1300-1359",0,"",147,139,122,1,927,4,NA,NA,NA,NA,NA
"149813",2021,3,7,27,2,"7/27/2021 12:00:00 AM","DL","N3748Y",386,"LAX","Los Angeles, CA","California",91,"BNA","Nashville, TN","Tennessee",54,1104,1102,-2,0,0,-1,"1100-1159",7,1109,1653,6,1711,1659,-12,0,0,-1,"1700-1759",0,"",247,237,224,1,1797,8,NA,NA,NA,NA,NA
"174108",2021,3,7,26,1,"7/26/2021 12:00:00 AM","G4","247NV",1692,"HOU","Houston, TX","Texas",74,"PGD","Punta Gorda, FL","Florida",33,843,923,40,40,1,2,"0800-0859",13,936,1222,5,1148,1227,39,39,1,2,"1100-1159",0,"",125,124,106,1,831,4,39,0,0,0,0
"448637",2021,3,7,5,1,"7/5/2021 12:00:00 AM","OO","N913EV",5513,"SMF","Sacramento, CA","California",91,"LAX","Los Angeles, CA","California",91,1025,1023,-2,0,0,-1,"1000-1059",16,1039,1146,7,1203,1153,-10,0,0,-1,"1200-1259",0,"",98,90,67,1,373,2,NA,NA,NA,NA,NA
