"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","ORIGIN_WAC","DEST","DEST_CITY_NAME","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
"288836",2021,1,2,16,2,"2/16/2021 12:00:00 AM","AA","N127UW",1690,"BDL","Hartford, CT","Connecticut",11,"CLT","Charlotte, NC","North Carolina",36,603,600,-3,0,0,-1,"0600-0659",29,629,822,5,824,827,3,3,0,0,"0800-0859",0,"",141,147,113,1,644,3,NA,NA,NA,NA,NA
"262067",2021,1,2,9,2,"2/9/2021 12:00:00 AM","9E","N337PQ",5037,"ATL","Atlanta, GA","Georgia",34,"TYS","Knoxville, TN","Tennessee",54,820,817,-3,0,0,-1,"0800-0859",14,831,904,2,921,906,-15,0,0,-1,"0900-0959",0,"",61,49,33,1,152,1,NA,NA,NA,NA,NA
"202922",2021,1,2,21,7,"2/21/2021 12:00:00 AM","WN","N7840A",3502,"BWI","Baltimore, MD","Maryland",35,"ROC","Rochester, NY","New York",22,1130,1129,-1,0,0,-1,"1100-1159",11,1140,1233,8,1245,1241,-4,0,0,-1,"1200-1259",0,"",75,72,53,1,277,2,NA,NA,NA,NA,NA
"100305",2021,1,2,11,4,"2/11/2021 12:00:00 AM","DL","N815DN",1310,"DTW","Detroit, MI","Michigan",43,"ATL","Atlanta, GA","Georgia",34,1759,1755,-4,0,0,-1,"1700-1759",9,1804,1939,7,2009,1946,-23,0,0,-2,"2000-2059",0,"",130,111,95,1,594,3,NA,NA,NA,NA,NA
"176153",2021,1,2,15,1,"2/15/2021 12:00:00 AM","WN","N902WN",3127,"ECP","Panama City, FL","Florida",33,"BNA","Nashville, TN","Tennessee",54,1300,NA,NA,NA,NA,NA,"1300-1359",NA,NA,NA,NA,1420,NA,NA,NA,NA,NA,"1400-1459",1,"B",80,NA,NA,1,401,2,NA,NA,NA,NA,NA
"193272",2021,1,2,19,5,"2/19/2021 12:00:00 AM","WN","N8653A",2651,"DEN","Denver, CO","Colorado",82,"HOU","Houston, TX","Texas",74,1700,1707,7,7,0,0,"1700-1759",9,1716,2001,12,2020,2013,-7,0,0,-1,"2000-2059",0,"",140,126,105,1,883,4,NA,NA,NA,NA,NA
"241740",2021,1,2,12,5,"2/12/2021 12:00:00 AM","YX","N240JQ",5753,"ATL","Atlanta, GA","Georgia",34,"ALB","Albany, NY","New York",22,2010,2007,-3,0,0,-1,"2000-2059",14,2021,2212,7,2227,2219,-8,0,0,-1,"2200-2259",0,"",137,132,111,1,853,4,NA,NA,NA,NA,NA
"311363",2021,1,2,22,1,"2/22/2021 12:00:00 AM","AS","N303AS",1253,"SFO","San Francisco, CA","California",91,"SEA","Seattle, WA","Washington",93,1440,1430,-10,0,0,-1,"1400-1459",12,1442,1624,6,1649,1630,-19,0,0,-2,"1600-1659",0,"",129,120,102,1,679,3,NA,NA,NA,NA,NA
"235637",2021,1,2,18,4,"2/18/2021 12:00:00 AM","YX","N101HQ",4878,"OKC","Oklahoma City, OK","Oklahoma",73,"CLT","Charlotte, NC","North Carolina",36,634,627,-7,0,0,-1,"0600-0659",49,716,1022,17,1016,1039,23,23,1,1,"1000-1059",0,"",162,192,126,1,940,4,0,0,23,0,0
"165563",2021,1,2,13,6,"2/13/2021 12:00:00 AM","OH","N607NN",5455,"PHL","Philadelphia, PA","Pennsylvania",23,"DAB","Daytona Beach, FL","Florida",33,845,841,-4,0,0,-1,"0800-0859",18,859,1106,4,1123,1110,-13,0,0,-1,"1100-1159",0,"",158,149,127,1,808,4,NA,NA,NA,NA,NA
